"Tabela 3219 - Domicílios particulares permanentes, por número de moradores, segundo a situação do domicílio, o tipo de domicílio, a condição de ocupação e a existência de banheiro ou sanitário e esgotamento sanitário"
"Variável - Domicílios particulares permanentes (Unidades)"
"Cód.","Bairro","Condição de ocupação do domicílio","Existência de banheiro ou sanitário e esgotamento sanitário","Ano x Número de moradores x Situação do domicílio x Tipo de domicílio"
"Cód.","Bairro","Condição de ocupação do domicílio","Existência de banheiro ou sanitário e esgotamento sanitário","2010"
"Cód.","Bairro","Condição de ocupação do domicílio","Existência de banheiro ou sanitário e esgotamento sanitário","Total","1 morador","2 moradores","3 moradores","4 moradores","5 moradores","6 moradores","7 moradores","8 moradores","9 moradores","10 moradores","11 moradores","12 moradores","13 moradores","14 moradores ou mais"
"Cód.","Bairro","Condição de ocupação do domicílio","Existência de banheiro ou sanitário e esgotamento sanitário","Total","Total","Total","Total","Total","Total","Total","Total","Total","Total","Total","Total","Total","Total","Total"
"Cód.","Bairro","Condição de ocupação do domicílio","Existência de banheiro ou sanitário e esgotamento sanitário","Total","Total","Total","Total","Total","Total","Total","Total","Total","Total","Total","Total","Total","Total","Total"
"2305605008","Placa - Independência (CE)","Total","Total","335","35","77","74","76","45","18","7","2","-","1","-","-","-","-"
"2305605009","São Vicente - Independência (CE)","Total","Total","418","42","103","113","86","39","17","7","9","-","1","-","1","-","-"
"2305654001","Centro - Ipaporanga (CE)","Total","Total","329","44","94","91","51","26","15","6","1","-","1","-","-","-","-"
"2305654002","Águas Belas - Ipaporanga (CE)","Total","Total","211","24","64","55","44","16","5","1","1","1","-","-","-","-","-"
"2305654003","Alto do Bom Princípio - Ipaporanga (CE)","Total","Total","94","13","28","26","17","6","3","-","1","-","-","-","-","-","-"
"2305654004","Central - Ipaporanga (CE)","Total","Total","531","67","118","142","103","58","28","7","5","2","1","-","-","-","-"
"2305654005","São José - Ipaporanga (CE)","Total","Total","77","4","19","20","13","10","6","3","1","1","-","-","-","-","-"
"2305803001","Aldeota - Ipu (CE)","Total","Total","338","35","63","88","69","45","26","8","3","-","1","-","-","-","-"
"2305803002","Alto dos Quatorze - Ipu (CE)","Total","Total","422","39","88","99","83","58","31","12","7","4","-","-","-","1","-"
"2305803003","Boa Vista - Ipu (CE)","Total","Total","1884","207","372","481","423","203","91","64","24","10","4","3","1","1","-"
"2305803004","Berguedorf - Ipu (CE)","Total","Total","100","15","13","20","20","10","9","7","3","2","1","-","-","-","-"
"2305803005","Cafute - Ipu (CE)","Total","Total","244","33","53","58","50","27","13","6","2","2","-","-","-","-","-"
"2305803006","Canudos - Ipu (CE)","Total","Total","447","32","92","114","102","58","31","8","4","3","3","-","-","-","-"
"2305803007","Centro - Ipu (CE)","Total","Total","1285","164","301","314","279","133","61","12","13","3","5","-","-","-","-"
"2305803008","Escondido - Ipu (CE)","Total","Total","223","11","43","59","51","33","16","6","3","-","1","-","-","-","-"
"2305803009","Macaco - Ipu (CE)","Total","Total","99","8","15","23","20","14","6","6","4","2","1","-","-","-","-"
"2305803010","Mina - Ipu (CE)","Total","Total","316","25","57","77","53","50","23","13","8","4","3","3","-","-","-"
"2305803011","Pedrinhas - Ipu (CE)","Total","Total","238","38","41","42","30","44","19","14","4","3","1","-","1","-","1"
"2305803012","Pereiros - Ipu (CE)","Total","Total","627","61","98","141","123","107","37","36","13","5","1","3","-","1","1"
"2305803013","Reino de França - Ipu (CE)","Total","Total","155","14","30","36","45","18","6","5","-","1","-","-","-","-","-"
"2306009001","Centro - Iracema (CE)","Total","Total","752","87","190","196","156","79","26","9","3","3","3","-","-","-","-"
"2306009002","Beira Rio - Iracema (CE)","Total","Total","185","18","35","55","41","16","12","2","3","-","2","-","-","1","-"
"2306009003","Pedra Bola - Iracema (CE)","Total","Total","129","9","26","34","35","10","10","2","1","-","1","-","1","-","-"
"2306009004","Jatobá - Iracema (CE)","Total","Total","430","38","90","102","107","50","22","11","5","2","1","2","-","-","-"
"2306009005","Da Paz - Iracema (CE)","Total","Total","117","7","23","40","21","13","4","4","3","1","-","-","1","-","-"
"2306009006","Holandino - Iracema (CE)","Total","Total","311","36","58","75","67","41","12","9","9","2","2","-","-","-","-"
"2306009007","São José - Iracema (CE)","Total","Total","222","20","53","63","43","30","6","4","1","-","1","-","-","-","1"
"2306009008","Caixa D'Água - Iracema (CE)","Total","Total","317","27","79","82","54","38","21","8","6","-","-","1","-","1","-"
"2306256001","Centro - Itaitinga (CE)","Total","Total","430","29","65","101","114","53","35","14","7","4","4","2","1","1","-"
"2306256002","Genezaré - Itaitinga (CE)","Total","Total","562","39","67","134","132","86","45","31","10","3","5","6","1","2","1"
"2306256003","Angorá - Itaitinga (CE)","Total","Total","408","33","74","107","89","56","29","11","3","5","-","-","-","1","-"
"2306256004","Vila Machado - Itaitinga (CE)","Total","Total","433","29","82","107","102","54","32","13","7","5","1","1","-","-","-"
"2306256005","Ponta da Serra - Itaitinga (CE)","Total","Total","324","15","55","89","84","48","17","8","5","1","-","-","-","-","2"
"2306256006","Santo Antônio - Itaitinga (CE)","Total","Total","231","14","46","59","50","29","17","7","4","3","1","-","1","-","-"
"2306256007","Antônio Miguel - Itaitinga (CE)","Total","Total","1665","127","346","449","375","178","102","43","22","14","4","3","1","-","1"
"2306256008","Riachão - Itaitinga (CE)","Total","Total","383","28","73","93","89","52","24","9","5","7","1","-","1","-","1"
"2306256009","Ancuri - Itaitinga (CE)","Total","Total","2089","127","349","533","504","274","153","73","37","22","7","5","3","-","2"
"2306256010","Barrocão - Itaitinga (CE)","Total","Total","313","35","57","84","63","42","15","11","3","-","2","-","-","-","1"
"2306256011","Caracanga - Itaitinga (CE)","Total","Total","243","12","31","71","58","30","14","12","8","5","1","-","1","-","-"
"2306256012","Carapió - Itaitinga (CE)","Total","Total","172","9","24","30","50","33","15","7","1","-","2","1","-","-","-"
"2306256013","Gereraú - Itaitinga (CE)","Total","Total","201","18","32","53","38","26","14","6","8","6","-","-","-","-","-"
"2306256014","Jabuti - Itaitinga (CE)","Total","Total","209","21","28","51","49","28","16","9","3","2","2","-","-","-","-"
"2306256015","Jibóia - Itaitinga (CE)","Total","Total","283","21","59","50","70","42","16","16","6","1","1","1","-","-","-"
"2306256016","Laje dos Gatos - Itaitinga (CE)","Total","Total","341","32","57","98","75","47","12","11","5","2","1","-","1","-","-"
"2306256017","Ocupação - Itaitinga (CE)","Total","Total","637","56","140","167","136","74","27","26","6","1","-","3","-","1","-"
"2306256018","Pedras - Itaitinga (CE)","Total","Total","164","7","30","48","32","23","11","4","1","6","-","1","1","-","-"
"2306256019","Vila Nova - Itaitinga (CE)","Total","Total","141","16","25","31","24","22","10","8","2","1","1","-","1","-","-"
"2306405001","Alto Alegre - Itapipoca (CE)","Total","Total","541","44","83","138","121","75","37","19","16","5","1","1","-","-","1"
"2306405002","Área Nobre - Itapipoca (CE)","Total","Total","445","41","75","122","99","61","28","9","7","1","1","1","-","-","-"
"2306405003","Boa Vista - Itapipoca (CE)","Total","Total","396","44","84","99","84","46","20","10","4","3","2","-","-","-","-"
"2306405004","Cacimbas - Itapipoca (CE)","Total","Total","1183","76","177","278","293","173","90","43","29","9","5","6","-","2","2"
"2306405005","Centro - Itapipoca (CE)","Total","Total","667","95","170","149","126","76","30","14","3","1","3","-","-","-","-"
"2306405006","Coqueiro - Itapipoca (CE)","Total","Total","608","68","123","158","113","79","42","15","3","3","3","1","-","-","-"
"2306405007","Cruzeiro - Itapipoca (CE)","Total","Total","1794","158","327","395","406","258","121","60","27","18","16","5","1","1","1"
"2306405008","Estação - Itapipoca (CE)","Total","Total","422","26","86","89","93","67","32","11","8","5","3","2","-","-","-"
"2306405009","Fazendinha - Itapipoca (CE)","Total","Total","423","47","86","96","97","51","23","13","5","3","2","-","-","-","-"
"2306405010","Das Flores - Itapipoca (CE)","Total","Total","684","45","106","147","147","108","61","38","16","4","8","4","-","-","-"
"2306405011","Julho - Itapipoca (CE)","Total","Total","104","5","22","21","32","9","6","3","2","3","1","-","-","-","-"
"2306405012","Ladeira - Itapipoca (CE)","Total","Total","1264","86","220","322","272","190","83","47","19","14","8","1","1","1","-"
"2306405013","Madalenas - Itapipoca (CE)","Total","Total","361","36","81","80","76","52","20","13","3","-","-","-","-","-","-"
"2306405014","Maranhão - Itapipoca (CE)","Total","Total","432","25","59","100","103","66","39","18","8","8","5","-","1","-","-"
"2306405015","Mourão - Itapipoca (CE)","Total","Total","452","27","84","101","99","66","44","16","8","1","3","2","1","-","-"
"2306405016","Nova Aldeota - Itapipoca (CE)","Total","Total","912","63","145","211","220","133","68","24","21","12","11","2","1","1","-"
"2306405017","Picos - Itapipoca (CE)","Total","Total","579","37","93","134","143","98","46","19","7","-","1","-","-","1","-"
"2306405018","São Francisco - Itapipoca (CE)","Total","Total","580","49","125","132","124","79","37","18","8","4","4","-","-","-","-"
"2306405019","São Sebastião - Itapipoca (CE)","Total","Total","321","25","63","94","66","48","17","3","5","-","-","-","-","-","-"
"2306405020","Senharão - Itapipoca (CE)","Total","Total","422","44","86","120","84","42","21","16","6","1","1","1","-","-","-"
"2306405021","Urbano Teixeira - Itapipoca (CE)","Total","Total","1088","68","168","278","234","169","93","30","21","13","8","1","2","-","3"
"2306405022","Violete - Itapipoca (CE)","Total","Total","1545","119","292","375","340","197","111","52","32","15","4","5","1","1","1"
"2306603001","Centro - Itatira (CE)","Total","Total","520","43","85","120","91","75","39","34","20","2","6","2","2","1","-"
"2306702001","Centro - Jaguaretama (CE)","Total","Total","615","89","138","175","119","62","17","10","3","-","-","-","1","-","1"
"2306702002","Padre Sebastião Marleno - Jaguaretama (CE)","Total","Total","959","92","202","248","188","119","50","31","18","7","2","-","1","1","-"
"2306702003","Beira Rio - Jaguaretama (CE)","Total","Total","86","16","21","20","18","9","1","-","-","-","-","1","-","-","-"
"2306702004","Nossa Senhora da Conceição - Jaguaretama (CE)","Total","Total","440","59","100","107","95","51","17","9","2","-","-","-","-","-","-"
"2306702005","Jaime Costa Pinheiro - Jaguaretama (CE)","Total","Total","472","60","118","107","97","49","23","10","5","1","1","1","-","-","-"
"2306900001","Centro - Jaguaribe (CE)","Total","Total","1774","256","448","376","353","184","89","28","23","8","5","3","-","1","-"
"2306900002","Aloísio Diógenes - Jaguaribe (CE)","Total","Total","884","68","184","207","222","95","56","32","12","3","1","2","1","-","1"
"2306900003","Celso Barreira Filho - Jaguaribe (CE)","Total","Total","1362","163","272","360","298","150","63","34","13","3","3","1","2","-","-"
"2306900004","Luiz Pinto - Jaguaribe (CE)","Total","Total","387","35","70","110","85","42","21","15","5","2","1","-","-","-","1"
"2306900005","Antônio Duarte - Jaguaribe (CE)","Total","Total","1222","113","246","325","266","156","53","40","17","2","1","1","1","-","1"
"2307106001","Centro - Jardim (CE)","Total","Total","259","29","43","51","52","36","18","12","9","3","2","1","2","1","-"
"2307106002","João Pereira de Sousa - Jardim (CE)","Total","Total","225","35","36","44","47","37","16","5","3","1","1","-","-","-","-"
"2307106003","Urias Novais - Jardim (CE)","Total","Total","289","23","71","64","67","28","18","5","9","1","1","2","-","-","-"
"2307106004","Olavo Napoleão de Araújo - Jardim (CE)","Total","Total","71","4","9","17","18","4","8","6","3","2","-","-","-","-","-"
"2307106005","Bela Vista - Jardim (CE)","Total","Total","18","2","4","5","2","3","1","1","-","-","-","-","-","-","-"
"2307106006","Décio Sampaio Couto - Jardim (CE)","Total","Total","71","5","5","21","20","10","7","-","-","-","2","1","-","-","-"
"2307106007","Nossa Senhora de Fátima - Jardim (CE)","Total","Total","335","33","66","89","60","51","19","11","4","1","-","1","-","-","-"
"2307106008","Clodoaldo Xavier Sampaio - Jardim (CE)","Total","Total","174","8","31","31","49","36","8","6","1","2","-","1","-","1","-"
"2307106009","Lourival Gondim - Jardim (CE)","Total","Total","94","6","16","32","23","10","3","1","2","1","-","-","-","-","-"
"2307106010","José Franco Neves (Zé Neves) - Jardim (CE)","Total","Total","183","20","38","49","39","20","11","4","1","-","1","-","-","-","-"
"2307106011","João Neves da Luz (João da Luz) - Jardim (CE)","Total","Total","150","18","30","34","29","17","11","3","7","1","-","-","-","-","-"
"2307106012","Santa Terezinha - Jardim (CE)","Total","Total","186","17","42","47","43","20","11","4","2","-","-","-","-","-","-"
"2307106013","Otoni de Sá Roriz - Jardim (CE)","Total","Total","165","8","20","35","49","23","13","7","4","2","3","1","-","-","-"
"2307106014","Frei Damião - Jardim (CE)","Total","Total","..","..","..","..","..","..","..","..","..","..","..","..","..","..",".."
"2307205001","Centro - Jati (CE)","Total","Total","508","61","109","153","102","54","16","7","3","1","-","1","-","1","-"
"2307205002","Matulão - Jati (CE)","Total","Total","79","14","8","23","22","9","1","1","-","1","-","-","-","-","-"
"2307205003","Bela Vista - Jati (CE)","Total","Total","453","46","95","120","84","65","28","8","5","-","1","-","-","-","1"
"2307205004","Portal de Santana - Jati (CE)","Total","Total","32","4","6","7","9","4","1","-","1","-","-","-","-","-","-"
"2307304001","Centro - Juazeiro do Norte (CE)","Total","Total","1763","263","438","389","371","186","58","33","11","6","3","2","-","1","2"
"2307304002","Juvêncio Santana - Juazeiro do Norte (CE)","Total","Total","1160","83","212","295","263","168","80","32","13","6","2","6","-","-","-"
"2307304003","São Miguel - Juazeiro do Norte (CE)","Total","Total","2424","313","490","530","538","322","127","59","21","11","5","3","2","2","1"
"2307304004","Carité - Juazeiro do Norte (CE)","Total","Total","263","25","52","67","53","32","17","10","3","3","-","-","-","1","-"
"2307304005","Fátima - Juazeiro do Norte (CE)","Total","Total","1067","88","188","273","259","150","52","33","13","5","3","1","1","-","1"
"2307304006","Pedrinhas - Juazeiro do Norte (CE)","Total","Total","2552","244","470","626","546","359","154","71","41","23","7","6","4","-","1"
"2307304007","Aeroporto - Juazeiro do Norte (CE)","Total","Total","258","10","31","53","62","51","28","10","6","2","2","1","1","-","1"
"2307304008","Brejo Seco - Juazeiro do Norte (CE)","Total","Total","219","15","32","49","47","32","20","9","6","4","3","1","-","-","1"
"2307304009","Betolândia - Juazeiro do Norte (CE)","Total","Total","538","27","100","135","115","78","46","10","15","5","2","1","2","1","1"
"2307304010","Novo Juazeiro - Juazeiro do Norte (CE)","Total","Total","988","74","190","246","255","141","47","20","9","3","1","1","1","-","-"
"2307304011","Leandro Bezerra de Menezes - Juazeiro do Norte (CE)","Total","Total","860","51","139","221","205","141","49","24","20","5","2","1","2","-","-"
"2307304012","Timbaúba - Juazeiro do Norte (CE)","Total","Total","3455","301","652","864","739","489","215","99","51","23","10","8","1","-","3"
"2307304013","Pio XII - Juazeiro do Norte (CE)","Total","Total","3149","279","629","806","685","428","164","77","38","17","16","6","3","1","-"
"2307304014","Franciscanos - Juazeiro do Norte (CE)","Total","Total","3615","409","784","867","766","415","195","91","37","18","15","7","5","4","2"
"2307304015","Limoeiro - Juazeiro do Norte (CE)","Total","Total","3430","277","665","889","773","481","193","71","47","15","11","6","-","-","2"
"2307304016","Pirajá - Juazeiro do Norte (CE)","Total","Total","4204","397","862","1041","907","532","241","111","57","23","13","8","6","4","2"
"2307304017","Romeirão - Juazeiro do Norte (CE)","Total","Total","1977","169","376","505","415","285","114","60","26","12","7","5","-","2","1"
"2307304018","João Cabral - Juazeiro do Norte (CE)","Total","Total","4809","407","856","1156","1039","699","320","169","72","38","28","9","6","7","3"
"2307304019","Triângulo - Juazeiro do Norte (CE)","Total","Total","2668","222","532","656","590","333","180","76","32","23","11","5","4","2","2"
"2307304020","Antônio Vieira - Juazeiro do Norte (CE)","Total","Total","1902","158","374","451","430","266","115","57","28","13","5","3","2","-","-"
"2307304021","Santa Teresa - Juazeiro do Norte (CE)","Total","Total","1962","230","371","464","416","243","116","68","20","14","13","2","4","-","1"
