"Tabela 3277 - Pessoas de 10 anos ou mais de idade, por classes de rendimento nominal mensal, segundo a situação do domicílio, o sexo e os grupos de idade"
"Variável - Pessoas de 10 anos ou mais de idade (Pessoas)"
"Cód.","Município","Sexo","Grupo de idade","Ano x Classes de rendimento nominal mensal x Situação do domicílio"
"Cód.","Município","Sexo","Grupo de idade","2010"
"Cód.","Município","Sexo","Grupo de idade","Total","Até 1/4 de salário mínimo","Mais de 1/4 a 1/2 salário mínimo","Mais de 1/2 a 1 salário mínimo","Mais de 1 a 2 salários mínimos","Mais de 2 a 3 salários mínimos","Mais de 3 a 5 salários mínimos","Mais de 5 a 10 salários mínimos","Mais de 10 a 15 salários mínimos","Mais de 15 a 20 salários mínimos","Mais de 20 a 30 salários mínimos","Mais de 30 salários mínimos","Sem rendimento","Sem declaração"
"Cód.","Município","Sexo","Grupo de idade","Total","Total","Total","Total","Total","Total","Total","Total","Total","Total","Total","Total","Total","Total"
"2308104","Mauriti (CE)","Total","25 a 29 anos","3428","863","472","616","202","38","25","4","-","1","1","-","1206","-"
"2308104","Mauriti (CE)","Total","30 a 34 anos","3348","789","651","654","242","52","29","17","1","-","-","1","912","-"
"2308104","Mauriti (CE)","Total","35 a 39 anos","2872","640","631","587","203","47","30","17","1","1","-","1","714","-"
"2308104","Mauriti (CE)","Total","40 a 44 anos","2508","613","497","523","159","58","31","20","1","4","-","-","602","-"
"2308104","Mauriti (CE)","Total","45 a 49 anos","2214","578","350","457","156","53","27","22","4","-","-","-","567","-"
"2308104","Mauriti (CE)","Total","50 a 54 anos","1791","501","228","380","98","35","36","20","3","2","1","-","487","-"
"2308104","Mauriti (CE)","Total","55 a 59 anos","1577","194","104","676","135","28","31","18","5","-","-","-","386","-"
"2308104","Mauriti (CE)","Total","60 a 69 anos","2508","51","52","1908","247","24","27","17","4","3","-","-","175","-"
"2308104","Mauriti (CE)","Total","70 anos ou mais","2396","9","22","1886","344","14","24","13","3","1","1","1","78","-"
"2308203","Meruoca (CE)","Total","10 a 14 anos","1471","71","21","15","-","-","-","-","-","-","-","-","1364","-"
"2308203","Meruoca (CE)","Total","15 a 19 anos","1495","112","66","87","5","2","1","1","-","-","-","-","1221","-"
"2308203","Meruoca (CE)","Total","15 a 17 anos","969","58","26","23","1","1","-","-","-","-","-","-","860","-"
"2308203","Meruoca (CE)","Total","18 ou 19 anos","526","54","40","64","4","1","1","1","-","-","-","-","361","-"
"2308203","Meruoca (CE)","Total","20 a 24 anos","1378","147","129","431","73","6","3","1","-","-","-","-","588","-"
"2308203","Meruoca (CE)","Total","25 a 29 anos","1125","151","141","361","97","14","13","7","-","1","-","1","339","-"
"2308203","Meruoca (CE)","Total","30 a 34 anos","944","112","164","302","88","25","13","5","-","1","-","-","234","-"
"2308203","Meruoca (CE)","Total","35 a 39 anos","787","81","138","222","85","27","22","10","1","-","1","-","200","-"
"2308203","Meruoca (CE)","Total","40 a 44 anos","789","119","134","224","68","19","16","8","-","2","1","2","196","-"
"2308203","Meruoca (CE)","Total","45 a 49 anos","680","117","119","164","62","14","11","11","-","3","-","-","179","-"
"2308203","Meruoca (CE)","Total","50 a 54 anos","522","70","72","164","40","7","11","2","2","2","-","-","152","-"
"2308203","Meruoca (CE)","Total","55 a 59 anos","521","61","51","208","38","10","9","7","-","1","1","-","135","-"
"2308203","Meruoca (CE)","Total","60 a 69 anos","826","18","25","567","90","9","12","8","1","-","1","-","95","-"
"2308203","Meruoca (CE)","Total","70 anos ou mais","886","4","2","730","103","8","4","5","1","1","-","-","28","-"
"2308302","Milagres (CE)","Total","10 a 14 anos","2822","141","16","21","-","1","-","-","-","-","-","-","2643","-"
"2308302","Milagres (CE)","Total","15 a 19 anos","2763","279","143","140","22","-","2","-","-","-","-","-","2177","-"
"2308302","Milagres (CE)","Total","15 a 17 anos","1707","159","52","28","4","-","1","-","-","-","-","-","1463","-"
"2308302","Milagres (CE)","Total","18 ou 19 anos","1056","120","91","112","18","-","1","-","-","-","-","-","714","-"
"2308302","Milagres (CE)","Total","20 a 24 anos","2720","485","323","487","109","23","10","5","-","-","-","-","1278","-"
"2308302","Milagres (CE)","Total","25 a 29 anos","2300","489","320","532","154","37","23","8","1","1","-","-","735","-"
"2308302","Milagres (CE)","Total","30 a 34 anos","2129","430","406","530","154","42","24","13","2","-","1","-","527","-"
"2308302","Milagres (CE)","Total","35 a 39 anos","1896","360","375","459","182","50","16","12","-","2","-","-","440","-"
"2308302","Milagres (CE)","Total","40 a 44 anos","1759","408","296","417","160","49","39","12","2","2","-","-","374","-"
"2308302","Milagres (CE)","Total","45 a 49 anos","1486","323","224","370","124","34","32","15","5","-","-","-","359","-"
"2308302","Milagres (CE)","Total","50 a 54 anos","1198","262","143","326","71","25","26","19","2","1","1","1","321","-"
"2308302","Milagres (CE)","Total","55 a 59 anos","1033","94","105","457","106","30","23","16","2","1","4","-","195","-"
"2308302","Milagres (CE)","Total","60 a 69 anos","1748","11","23","1285","204","37","41","19","2","-","2","-","124","-"
"2308302","Milagres (CE)","Total","70 anos ou mais","1874","4","6","1391","334","29","14","18","1","-","-","1","76","-"
"2308351","Milhã (CE)","Total","10 a 14 anos","1228","48","6","18","1","1","-","-","-","-","-","-","1154","-"
"2308351","Milhã (CE)","Total","15 a 19 anos","1304","105","68","56","3","-","-","-","-","-","-","-","1072","-"
"2308351","Milhã (CE)","Total","15 a 17 anos","868","60","27","15","1","-","-","-","-","-","-","-","765","-"
"2308351","Milhã (CE)","Total","18 ou 19 anos","436","45","41","41","2","-","-","-","-","-","-","-","307","-"
"2308351","Milhã (CE)","Total","20 a 24 anos","978","146","94","187","30","5","1","1","-","1","-","-","513","-"
"2308351","Milhã (CE)","Total","25 a 29 anos","878","177","103","215","45","9","6","2","-","2","-","-","319","-"
"2308351","Milhã (CE)","Total","30 a 34 anos","843","171","148","200","57","23","6","8","-","-","-","-","230","-"
"2308351","Milhã (CE)","Total","35 a 39 anos","841","176","153","205","69","20","9","6","-","-","-","1","202","-"
"2308351","Milhã (CE)","Total","40 a 44 anos","831","202","133","157","62","26","13","5","1","3","-","-","229","-"
"2308351","Milhã (CE)","Total","45 a 49 anos","849","203","112","192","56","13","14","6","4","2","-","-","247","-"
"2308351","Milhã (CE)","Total","50 a 54 anos","657","176","68","149","32","14","8","3","1","-","-","-","206","-"
"2308351","Milhã (CE)","Total","55 a 59 anos","606","33","43","288","68","8","14","6","1","1","-","-","144","-"
"2308351","Milhã (CE)","Total","60 a 69 anos","1020","6","8","781","128","16","8","4","-","1","1","-","67","-"
"2308351","Milhã (CE)","Total","70 anos ou mais","1044","3","1","797","186","7","3","3","-","1","-","-","43","-"
"2308377","Miraíma (CE)","Total","10 a 14 anos","1524","36","6","9","-","1","-","-","-","-","-","-","1472","-"
"2308377","Miraíma (CE)","Total","15 a 19 anos","1433","106","37","26","2","-","-","-","-","-","-","-","1262","-"
"2308377","Miraíma (CE)","Total","15 a 17 anos","887","46","9","12","-","-","-","-","-","-","-","-","820","-"
"2308377","Miraíma (CE)","Total","18 ou 19 anos","546","60","28","14","2","-","-","-","-","-","-","-","442","-"
"2308377","Miraíma (CE)","Total","20 a 24 anos","1129","199","99","129","21","4","2","1","-","-","-","-","674","-"
"2308377","Miraíma (CE)","Total","25 a 29 anos","959","205","150","136","41","2","1","3","-","-","-","-","421","-"
"2308377","Miraíma (CE)","Total","30 a 34 anos","842","171","184","148","51","10","6","6","-","-","-","-","266","-"
"2308377","Miraíma (CE)","Total","35 a 39 anos","747","136","177","126","31","6","6","1","-","-","-","-","264","-"
"2308377","Miraíma (CE)","Total","40 a 44 anos","673","129","155","120","32","3","4","2","-","1","-","-","227","-"
"2308377","Miraíma (CE)","Total","45 a 49 anos","623","125","102","123","32","7","7","5","2","-","-","-","220","-"
"2308377","Miraíma (CE)","Total","50 a 54 anos","482","113","65","94","15","6","5","5","1","-","-","-","178","-"
"2308377","Miraíma (CE)","Total","55 a 59 anos","451","67","36","147","17","4","1","6","1","-","-","2","170","-"
"2308377","Miraíma (CE)","Total","60 a 69 anos","663","7","13","484","43","6","8","1","1","-","-","-","100","-"
"2308377","Miraíma (CE)","Total","70 anos ou mais","707","-","9","609","60","6","4","3","-","1","-","-","15","-"
"2308401","Missão Velha (CE)","Total","10 a 14 anos","3681","117","16","19","-","-","-","-","-","-","-","-","3529","-"
"2308401","Missão Velha (CE)","Total","15 a 19 anos","3551","331","249","208","24","2","3","-","-","-","-","-","2734","-"
"2308401","Missão Velha (CE)","Total","15 a 17 anos","2157","179","118","60","9","-","-","-","-","-","-","-","1791","-"
"2308401","Missão Velha (CE)","Total","18 ou 19 anos","1394","152","131","148","15","2","3","-","-","-","-","-","943","-"
"2308401","Missão Velha (CE)","Total","20 a 24 anos","3259","540","474","677","155","16","4","5","-","-","-","-","1388","-"
"2308401","Missão Velha (CE)","Total","25 a 29 anos","2782","580","522","658","204","29","27","12","-","1","-","-","749","-"
"2308401","Missão Velha (CE)","Total","30 a 34 anos","2580","505","599","663","224","42","30","13","-","1","1","1","501","-"
"2308401","Missão Velha (CE)","Total","35 a 39 anos","2084","420","493","523","191","42","46","15","-","-","-","1","353","-"
"2308401","Missão Velha (CE)","Total","40 a 44 anos","1897","388","408","449","160","42","37","13","3","5","1","2","389","-"
"2308401","Missão Velha (CE)","Total","45 a 49 anos","1556","361","295","380","133","31","39","21","1","2","1","3","289","-"
"2308401","Missão Velha (CE)","Total","50 a 54 anos","1354","330","179","376","101","29","39","13","4","1","-","1","281","-"
"2308401","Missão Velha (CE)","Total","55 a 59 anos","1227","150","127","573","112","22","23","10","1","3","1","1","204","-"
"2308401","Missão Velha (CE)","Total","60 a 69 anos","2161","42","39","1570","277","44","36","21","3","2","1","-","126","-"
"2308401","Missão Velha (CE)","Total","70 anos ou mais","1970","8","15","1586","239","23","30","13","6","3","3","-","44","-"
"2308500","Mombaça (CE)","Total","10 a 14 anos","4368","350","33","41","2","1","-","1","-","-","-","-","3940","-"
"2308500","Mombaça (CE)","Total","15 a 19 anos","4371","456","250","221","40","1","1","2","-","-","-","-","3400","-"
"2308500","Mombaça (CE)","Total","15 a 17 anos","2791","262","123","81","8","-","-","2","-","-","-","-","2315","-"
"2308500","Mombaça (CE)","Total","18 ou 19 anos","1580","194","127","140","32","1","1","-","-","-","-","-","1085","-"
"2308500","Mombaça (CE)","Total","20 a 24 anos","3665","775","358","578","152","25","10","6","-","-","-","-","1761","-"
"2308500","Mombaça (CE)","Total","25 a 29 anos","3171","831","459","551","152","40","34","14","1","-","-","-","1089","-"
"2308500","Mombaça (CE)","Total","30 a 34 anos","2675","632","471","538","186","35","28","17","1","1","3","1","762","-"
"2308500","Mombaça (CE)","Total","35 a 39 anos","2470","563","412","496","185","44","28","18","-","1","2","-","721","-"
"2308500","Mombaça (CE)","Total","40 a 44 anos","2466","630","381","479","172","48","23","29","2","2","1","3","696","-"
"2308500","Mombaça (CE)","Total","45 a 49 anos","2343","610","315","480","167","38","37","32","4","2","-","-","658","-"
"2308500","Mombaça (CE)","Total","50 a 54 anos","1988","447","223","454","129","42","27","19","1","2","-","-","644","-"
"2308500","Mombaça (CE)","Total","55 a 59 anos","1819","157","127","761","157","28","19","18","-","2","2","1","547","-"
"2308500","Mombaça (CE)","Total","60 a 69 anos","3054","37","41","2400","318","34","23","23","-","1","1","-","176","-"
"2308500","Mombaça (CE)","Total","70 anos ou mais","3007","3","7","2441","397","41","24","6","-","-","1","-","87","-"
"2308609","Monsenhor Tabosa (CE)","Total","10 a 14 anos","1877","84","13","12","-","-","-","-","-","-","-","-","1768","-"
"2308609","Monsenhor Tabosa (CE)","Total","15 a 19 anos","1773","173","83","75","8","2","1","-","-","-","-","-","1431","-"
"2308609","Monsenhor Tabosa (CE)","Total","15 a 17 anos","1123","84","42","22","1","-","-","-","-","-","-","-","974","-"
"2308609","Monsenhor Tabosa (CE)","Total","18 ou 19 anos","650","89","41","53","7","2","1","-","-","-","-","-","457","-"
"2308609","Monsenhor Tabosa (CE)","Total","20 a 24 anos","1339","303","113","178","37","7","3","-","1","-","-","-","697","-"
"2308609","Monsenhor Tabosa (CE)","Total","25 a 29 anos","1172","275","136","229","65","10","10","5","-","1","-","-","441","-"
"2308609","Monsenhor Tabosa (CE)","Total","30 a 34 anos","1119","238","188","227","80","17","9","6","-","-","1","-","353","-"
"2308609","Monsenhor Tabosa (CE)","Total","35 a 39 anos","971","199","163","193","80","23","9","2","1","-","-","-","301","-"
"2308609","Monsenhor Tabosa (CE)","Total","40 a 44 anos","1006","225","142","212","71","12","10","11","1","-","1","-","321","-"
"2308609","Monsenhor Tabosa (CE)","Total","45 a 49 anos","965","235","126","194","63","21","19","6","-","1","-","-","300","-"
"2308609","Monsenhor Tabosa (CE)","Total","50 a 54 anos","710","165","70","150","50","10","8","7","2","1","-","-","247","-"
"2308609","Monsenhor Tabosa (CE)","Total","55 a 59 anos","748","77","60","282","55","12","6","8","-","2","-","-","246","-"
"2308609","Monsenhor Tabosa (CE)","Total","60 a 69 anos","1084","24","25","809","88","4","11","2","-","1","-","-","120","-"
"2308609","Monsenhor Tabosa (CE)","Total","70 anos ou mais","1160","1","9","921","150","12","6","6","1","1","-","-","53","-"
"2308708","Morada Nova (CE)","Total","10 a 14 anos","6312","327","33","53","-","1","-","-","-","-","-","-","5898","-"
"2308708","Morada Nova (CE)","Total","15 a 19 anos","6053","493","216","268","25","3","2","1","-","-","-","-","5045","-"
"2308708","Morada Nova (CE)","Total","15 a 17 anos","3843","299","89","68","10","1","2","1","-","-","-","-","3373","-"
"2308708","Morada Nova (CE)","Total","18 ou 19 anos","2210","194","127","200","15","2","-","-","-","-","-","-","1672","-"
"2308708","Morada Nova (CE)","Total","20 a 24 anos","5491","811","484","1027","219","35","19","12","-","1","-","-","2883","-"
"2308708","Morada Nova (CE)","Total","25 a 29 anos","5061","998","642","1246","358","72","39","19","-","2","1","-","1684","-"
"2308708","Morada Nova (CE)","Total","30 a 34 anos","4356","915","746","1026","390","93","44","25","-","2","-","-","1115","-"
"2308708","Morada Nova (CE)","Total","35 a 39 anos","4386","916","682","1069","379","106","77","31","5","1","4","-","1116","-"
"2308708","Morada Nova (CE)","Total","40 a 44 anos","4070","891","575","1032","373","100","82","38","1","2","2","-","974","-"
"2308708","Morada Nova (CE)","Total","45 a 49 anos","3798","856","537","899","294","104","73","45","2","7","2","1","978","-"
"2308708","Morada Nova (CE)","Total","50 a 54 anos","2883","696","318","662","188","51","66","41","6","4","1","-","850","-"
"2308708","Morada Nova (CE)","Total","55 a 59 anos","2605","237","209","1200","243","44","56","30","3","2","2","-","579","-"
"2308708","Morada Nova (CE)","Total","60 a 69 anos","4153","54","60","3164","458","49","60","49","6","-","2","-","251","-"
"2308708","Morada Nova (CE)","Total","70 anos ou mais","3909","10","14","3036","598","59","54","47","2","-","1","-","88","-"
"2308807","Moraújo (CE)","Total","10 a 14 anos","946","30","-","7","1","-","-","-","-","-","-","-","908","-"
"2308807","Moraújo (CE)","Total","15 a 19 anos","884","64","8","24","2","-","-","-","-","-","-","-","786","-"
"2308807","Moraújo (CE)","Total","15 a 17 anos","559","35","1","6","-","-","-","-","-","-","-","-","517","-"
"2308807","Moraújo (CE)","Total","18 ou 19 anos","325","29","7","18","2","-","-","-","-","-","-","-","269","-"
"2308807","Moraújo (CE)","Total","20 a 24 anos","784","167","52","109","17","5","3","-","-","-","-","-","431","-"
"2308807","Moraújo (CE)","Total","25 a 29 anos","662","188","83","120","24","3","2","-","-","-","-","-","242","-"
"2308807","Moraújo (CE)","Total","30 a 34 anos","574","165","111","104","36","10","5","-","-","-","-","-","143","-"
"2308807","Moraújo (CE)","Total","35 a 39 anos","521","157","93","71","35","12","3","2","-","-","-","-","148","-"
"2308807","Moraújo (CE)","Total","40 a 44 anos","401","114","82","66","23","8","4","3","1","-","-","-","100","-"
"2308807","Moraújo (CE)","Total","45 a 49 anos","392","111","64","77","28","4","2","3","-","1","-","-","102","-"
"2308807","Moraújo (CE)","Total","50 a 54 anos","321","89","49","62","16","9","3","1","-","-","-","-","92","-"
"2308807","Moraújo (CE)","Total","55 a 59 anos","305","56","24","87","29","4","2","5","2","-","-","-","96","-"
"2308807","Moraújo (CE)","Total","60 a 69 anos","466","29","11","328","45","5","4","4","-","-","-","-","40","-"
"2308807","Moraújo (CE)","Total","70 anos ou mais","413","-","2","325","68","2","2","3","-","-","-","-","11","-"
"2308906","Morrinhos (CE)","Total","10 a 14 anos","2495","65","21","17","-","-","-","-","-","-","-","-","2392","-"
"2308906","Morrinhos (CE)","Total","15 a 19 anos","2167","184","143","70","5","1","-","-","-","-","-","-","1764","-"
"2308906","Morrinhos (CE)","Total","15 a 17 anos","1375","88","57","20","-","-","-","-","-","-","-","-","1210","-"
"2308906","Morrinhos (CE)","Total","18 ou 19 anos","792","96","86","50","5","1","-","-","-","-","-","-","554","-"
"2308906","Morrinhos (CE)","Total","20 a 24 anos","2074","430","255","320","69","10","2","1","1","-","-","-","986","-"
"2308906","Morrinhos (CE)","Total","25 a 29 anos","1642","369","271","321","74","12","6","5","-","-","-","-","584","-"
"2308906","Morrinhos (CE)","Total","30 a 34 anos","1385","284","277","280","92","27","12","1","-","1","-","-","411","-"
"2308906","Morrinhos (CE)","Total","35 a 39 anos","1181","264","264","239","83","15","11","2","-","-","-","-","303","-"
"2308906","Morrinhos (CE)","Total","40 a 44 anos","1058","217","211","242","69","26","12","12","1","1","-","-","267","-"
"2308906","Morrinhos (CE)","Total","45 a 49 anos","968","222","176","205","64","18","11","5","1","1","-","1","264","-"
"2308906","Morrinhos (CE)","Total","50 a 54 anos","716","162","69","168","47","16","4","5","-","-","-","-","245","-"
"2308906","Morrinhos (CE)","Total","55 a 59 anos","661","85","35","304","48","4","9","1","-","-","-","-","175","-"
"2308906","Morrinhos (CE)","Total","60 a 69 anos","1218","16","18","969","93","12","13","4","-","1","-","-","92","-"
"2308906","Morrinhos (CE)","Total","70 anos ou mais","1015","2","9","841","99","8","9","4","-","-","-","-","43","-"
"2309003","Mucambo (CE)","Total","10 a 14 anos","1615","80","6","14","1","-","1","-","-","-","-","-","1513","-"
"2309003","Mucambo (CE)","Total","15 a 19 anos","1465","135","64","52","14","1","-","-","-","-","-","-","1199","-"
"2309003","Mucambo (CE)","Total","15 a 17 anos","961","84","26","17","4","-","-","-","-","-","-","-","830","-"
"2309003","Mucambo (CE)","Total","18 ou 19 anos","504","51","38","35","10","1","-","-","-","-","-","-","369","-"
"2309003","Mucambo (CE)","Total","20 a 24 anos","1084","137","123","130","45","6","4","1","-","-","-","-","638","-"
"2309003","Mucambo (CE)","Total","25 a 29 anos","939","126","120","170","64","16","8","3","-","-","-","1","431","-"
"2309003","Mucambo (CE)","Total","30 a 34 anos","899","124","151","144","74","20","12","6","1","-","-","-","367","-"
"2309003","Mucambo (CE)","Total","35 a 39 anos","806","117","123","128","74","20","14","12","-","1","-","-","317","-"
"2309003","Mucambo (CE)","Total","40 a 44 anos","858","106","139","139","66","14","22","7","1","2","-","-","362","-"
"2309003","Mucambo (CE)","Total","45 a 49 anos","842","103","135","166","42","16","13","6","1","1","1","-","358","-"
"2309003","Mucambo (CE)","Total","50 a 54 anos","676","93","98","137","44","7","8","5","-","-","-","-","284","-"
"2309003","Mucambo (CE)","Total","55 a 59 anos","628","39","45","275","42","8","9","7","-","1","-","-","202","-"
"2309003","Mucambo (CE)","Total","60 a 69 anos","1055","10","22","747","95","13","10","7","1","4","-","-","146","-"
"2309003","Mucambo (CE)","Total","70 anos ou mais","1029","5","3","817","143","9","3","4","1","-","-","-","44","-"
"2309102","Mulungu (CE)","Total","10 a 14 anos","1278","30","9","12","1","-","-","-","-","-","-","-","1226","-"
"2309102","Mulungu (CE)","Total","15 a 19 anos","1164","83","56","51","1","-","1","-","-","-","-","-","972","-"
"2309102","Mulungu (CE)","Total","15 a 17 anos","761","43","21","17","-","-","-","-","-","-","-","-","680","-"
"2309102","Mulungu (CE)","Total","18 ou 19 anos","403","40","35","34","1","-","1","-","-","-","-","-","292","-"
"2309102","Mulungu (CE)","Total","20 a 24 anos","1039","156","111","213","34","2","1","1","-","-","-","-","521","-"
"2309102","Mulungu (CE)","Total","25 a 29 anos","882","148","126","245","48","5","3","2","-","-","-","-","305","-"
"2309102","Mulungu (CE)","Total","30 a 34 anos","811","150","139","218","60","5","5","2","-","1","-","-","231","-"
"2309102","Mulungu (CE)","Total","35 a 39 anos","653","127","126","173","45","21","3","-","-","-","-","-","158","-"
"2309102","Mulungu (CE)","Total","40 a 44 anos","656","119","121","165","65","16","8","2","-","-","-","-","160","-"
"2309102","Mulungu (CE)","Total","45 a 49 anos","614","105","113","151","41","16","8","4","-","-","-","1","175","-"
"2309102","Mulungu (CE)","Total","50 a 54 anos","528","110","60","151","31","9","3","5","-","-","-","-","159","-"
"2309102","Mulungu (CE)","Total","55 a 59 anos","462","47","39","195","37","4","2","2","-","1","-","1","134","-"
"2309102","Mulungu (CE)","Total","60 a 69 anos","614","9","15","435","55","12","6","2","-","1","1","-","78","-"
"2309102","Mulungu (CE)","Total","70 anos ou mais","679","5","2","499","90","8","3","4","2","-","-","-","66","-"
"2309201","Nova Olinda (CE)","Total","10 a 14 anos","1519","48","8","11","-","-","-","-","-","-","-","-","1452","-"
"2309201","Nova Olinda (CE)","Total","15 a 19 anos","1583","113","95","71","9","-","1","-","-","-","-","-","1294","-"
"2309201","Nova Olinda (CE)","Total","15 a 17 anos","1012","65","50","23","2","-","-","-","-","-","-","-","872","-"
"2309201","Nova Olinda (CE)","Total","18 ou 19 anos","571","48","45","48","7","-","1","-","-","-","-","-","422","-"
"2309201","Nova Olinda (CE)","Total","20 a 24 anos","1447","203","196","273","32","12","2","-","-","-","-","-","729","-"
"2309201","Nova Olinda (CE)","Total","25 a 29 anos","1148","182","195","295","77","13","5","3","-","3","-","-","375","-"
"2309201","Nova Olinda (CE)","Total","30 a 34 anos","1084","168","235","299","75","21","20","5","2","-","-","-","259","-"
"2309201","Nova Olinda (CE)","Total","35 a 39 anos","845","146","162","218","83","20","11","6","2","1","1","1","194","-"
"2309201","Nova Olinda (CE)","Total","40 a 44 anos","770","123","167","194","54","15","16","6","1","-","-","1","193","-"
"2309201","Nova Olinda (CE)","Total","45 a 49 anos","668","122","120","161","54","8","14","7","-","-","1","1","180","-"
"2309201","Nova Olinda (CE)","Total","50 a 54 anos","544","110","77","125","37","13","8","9","-","-","2","-","163","-"
"2309201","Nova Olinda (CE)","Total","55 a 59 anos","490","39","46","194","42","2","10","6","-","-","1","-","150","-"
"2309201","Nova Olinda (CE)","Total","60 a 69 anos","814","20","27","567","61","11","7","8","1","-","-","-","112","-"
"2309201","Nova Olinda (CE)","Total","70 anos ou mais","848","3","3","653","85","6","6","1","-","-","-","-","91","-"
"2309300","Nova Russas (CE)","Total","10 a 14 anos","3180","187","18","20","3","-","-","-","-","-","-","-","2952","-"
"2309300","Nova Russas (CE)","Total","15 a 19 anos","3095","461","170","144","14","1","-","-","-","-","-","-","2305","-"
"2309300","Nova Russas (CE)","Total","15 a 17 anos","2003","274","76","51","3","-","-","-","-","-","-","-","1599","-"
"2309300","Nova Russas (CE)","Total","18 ou 19 anos","1092","187","94","93","11","1","-","-","-","-","-","-","706","-"
"2309300","Nova Russas (CE)","Total","20 a 24 anos","2506","483","304","503","98","15","7","2","1","-","-","-","1093","-"
"2309300","Nova Russas (CE)","Total","25 a 29 anos","2214","487","364","534","191","32","30","12","1","-","-","-","563","-"
"2309300","Nova Russas (CE)","Total","30 a 34 anos","2084","384","395","519","192","80","31","23","2","-","-","1","457","-"
"2309300","Nova Russas (CE)","Total","35 a 39 anos","1881","388","367","448","176","59","36","17","-","4","-","-","386","-"
"2309300","Nova Russas (CE)","Total","40 a 44 anos","1823","403","296","438","184","40","32","22","1","-","1","2","404","-"
"2309300","Nova Russas (CE)","Total","45 a 49 anos","1805","400","278","462","184","51","36","25","2","3","1","2","361","-"
"2309300","Nova Russas (CE)","Total","50 a 54 anos","1551","371","213","398","119","39","36","29","7","1","2","1","335","-"
"2309300","Nova Russas (CE)","Total","55 a 59 anos","1330","172","119","531","130","35","20","16","3","3","1","-","300","-"
"2309300","Nova Russas (CE)","Total","60 a 69 anos","2132","70","61","1425","261","50","30","21","4","1","1","-","208","-"
"2309300","Nova Russas (CE)","Total","70 anos ou mais","2401","11","8","1854","344","46","30","15","2","2","2","2","85","-"
"2309409","Novo Oriente (CE)","Total","10 a 14 anos","3057","102","17","23","2","-","-","-","-","-","-","-","2913","-"
"2309409","Novo Oriente (CE)","Total","15 a 19 anos","2937","203","110","114","46","6","2","-","-","-","-","-","2456","-"
"2309409","Novo Oriente (CE)","Total","15 a 17 anos","1834","100","41","32","8","1","1","-","-","-","-","-","1651","-"
"2309409","Novo Oriente (CE)","Total","18 ou 19 anos","1103","103","69","82","38","5","1","-","-","-","-","-","805","-"
"2309409","Novo Oriente (CE)","Total","20 a 24 anos","2197","351","150","242","117","17","12","2","1","-","-","-","1305","-"
"2309409","Novo Oriente (CE)","Total","25 a 29 anos","1860","393","219","261","90","24","22","5","3","-","-","-","843","-"
"2309409","Novo Oriente (CE)","Total","30 a 34 anos","1986","406","317","264","129","37","37","12","-","-","-","-","784","-"
"2309409","Novo Oriente (CE)","Total","35 a 39 anos","1738","417","246","240","114","23","29","17","1","-","1","-","650","-"
"2309409","Novo Oriente (CE)","Total","40 a 44 anos","1783","427","249","246","112","37","31","16","2","2","3","-","658","-"
"2309409","Novo Oriente (CE)","Total","45 a 49 anos","1637","399","205","242","89","19","26","15","1","-","-","-","641","-"
"2309409","Novo Oriente (CE)","Total","50 a 54 anos","1353","326","133","204","56","23","13","6","1","-","-","-","591","-"
"2309409","Novo Oriente (CE)","Total","55 a 59 anos","1120","129","69","424","67","11","4","5","2","-","-","-","409","-"
"2309409","Novo Oriente (CE)","Total","60 a 69 anos","1704","38","28","1256","105","11","4","3","-","2","-","1","256","-"
"2309409","Novo Oriente (CE)","Total","70 anos ou mais","1801","10","5","1495","144","5","3","-","-","-","1","-","138","-"
"2309458","Ocara (CE)","Total","10 a 14 anos","2624","72","14","24","1","1","-","-","-","-","-","-","2512","-"
"2309458","Ocara (CE)","Total","15 a 19 anos","2589","132","65","101","8","-","-","-","-","-","-","-","2283","-"
"2309458","Ocara (CE)","Total","15 a 17 anos","1677","71","27","29","2","-","-","-","-","-","-","-","1548","-"
"2309458","Ocara (CE)","Total","18 ou 19 anos","912","61","38","72","6","-","-","-","-","-","-","-","735","-"
"2309458","Ocara (CE)","Total","20 a 24 anos","2180","276","152","374","62","6","6","-","-","-","-","-","1304","-"
"2309458","Ocara (CE)","Total","25 a 29 anos","1889","419","201","419","77","23","7","2","-","-","-","-","741","-"
"2309458","Ocara (CE)","Total","30 a 34 anos","1646","320","258","388","85","29","13","3","-","-","1","-","549","-"
"2309458","Ocara (CE)","Total","35 a 39 anos","1559","311","236","326","98","42","11","4","-","1","-","-","530","-"
"2309458","Ocara (CE)","Total","40 a 44 anos","1476","342","199","320","75","29","14","4","-","-","-","-","493","-"
"2309458","Ocara (CE)","Total","45 a 49 anos","1310","297","152","272","83","20","17","5","-","1","-","-","463","-"
"2309458","Ocara (CE)","Total","50 a 54 anos","1039","236","88","256","45","10","9","4","-","-","2","-","389","-"
"2309458","Ocara (CE)","Total","55 a 59 anos","943","64","45","449","66","8","6","1","-","-","-","-","304","-"
"2309458","Ocara (CE)","Total","60 a 69 anos","1516","21","11","1202","122","13","13","1","-","1","-","-","132","-"
"2309458","Ocara (CE)","Total","70 anos ou mais","1494","1","7","1223","177","9","1","9","1","-","1","-","65","-"
"2309508","Orós (CE)","Total","10 a 14 anos","1857","142","20","12","4","-","-","-","-","-","-","-","1679","-"
