"Tabela 3219 - Domicílios particulares permanentes, por número de moradores, segundo a situação do domicílio, o tipo de domicílio, a condição de ocupação e a existência de banheiro ou sanitário e esgotamento sanitário"
"Variável - Domicílios particulares permanentes (Unidades)"
"Cód.","Bairro","Condição de ocupação do domicílio","Existência de banheiro ou sanitário e esgotamento sanitário","Ano x Número de moradores x Situação do domicílio x Tipo de domicílio"
"Cód.","Bairro","Condição de ocupação do domicílio","Existência de banheiro ou sanitário e esgotamento sanitário","2010"
"Cód.","Bairro","Condição de ocupação do domicílio","Existência de banheiro ou sanitário e esgotamento sanitário","Total","1 morador","2 moradores","3 moradores","4 moradores","5 moradores","6 moradores","7 moradores","8 moradores","9 moradores","10 moradores","11 moradores","12 moradores","13 moradores","14 moradores ou mais"
"Cód.","Bairro","Condição de ocupação do domicílio","Existência de banheiro ou sanitário e esgotamento sanitário","Total","Total","Total","Total","Total","Total","Total","Total","Total","Total","Total","Total","Total","Total","Total"
"Cód.","Bairro","Condição de ocupação do domicílio","Existência de banheiro ou sanitário e esgotamento sanitário","Total","Total","Total","Total","Total","Total","Total","Total","Total","Total","Total","Total","Total","Total","Total"
"5107602109","Jardim Santa Rosa - Rondonópolis (MT)","Total","Total","6","3","1","-","2","-","-","-","-","-","-","-","-","-","-"
"5107602110","Jardim Morada dos Bandeirantes - Rondonópolis (MT)","Total","Total","114","11","25","32","29","9","5","1","2","-","-","-","-","-","-"
"5107602111","Jardim Ebenezer - Rondonópolis (MT)","Total","Total","50","7","10","15","9","8","-","1","-","-","-","-","-","-","-"
"5107602112","Vila Planalto - Rondonópolis (MT)","Total","Total","244","47","58","65","44","17","7","3","1","1","1","-","-","-","-"
"5107602113","Vila Santa Luzia - Rondonópolis (MT)","Total","Total","123","9","33","34","28","13","3","2","-","1","-","-","-","-","-"
"5107602114","Loteamento N. Senhora Aparecida - Rondonópolis (MT)","Total","Total","233","34","54","60","46","26","7","4","1","-","1","-","-","-","-"
"5107602115","Vila São Pedro - Rondonópolis (MT)","Total","Total","70","7","15","16","23","6","1","1","-","1","-","-","-","-","-"
"5107602116","Jardim Vera Cruz - Rondonópolis (MT)","Total","Total","124","24","29","27","26","9","6","1","1","1","-","-","-","-","-"
"5107602117","Jardim Santa Clara 2A Parte - Rondonópolis (MT)","Total","Total","60","9","9","18","15","5","2","1","-","1","-","-","-","-","-"
"5107602118","Jardim Santa Clara - Rondonópolis (MT)","Total","Total","322","38","70","73","83","31","13","10","2","1","1","-","-","-","-"
"5107602119","Vila Duarte - Rondonópolis (MT)","Total","Total","63","10","8","22","12","5","4","1","-","1","-","-","-","-","-"
"5107602120","Vila São José - Rondonópolis (MT)","Total","Total","268","61","55","69","46","27","6","3","1","-","-","-","-","-","-"
"5107602121","Jardim Marialva - Rondonópolis (MT)","Total","Total","154","25","33","44","30","13","6","-","1","1","1","-","-","-","-"
"5107602122","Jardim Assunção - Rondonópolis (MT)","Total","Total","145","27","42","35","27","9","4","1","-","-","-","-","-","-","-"
"5107602123","Jardim Assunção Segunda Parte - Rondonópolis (MT)","Total","Total","113","14","27","26","27","13","4","2","-","-","-","-","-","-","-"
"5107602124","Loteamento Olivina - Rondonópolis (MT)","Total","Total","18","1","3","6","4","4","-","-","-","-","-","-","-","-","-"
"5107602125","Vila Valéria - Rondonópolis (MT)","Total","Total","80","8","19","22","19","5","5","-","1","-","1","-","-","-","-"
"5107602126","Vila Santa Catarina 2A Parte - Rondonópolis (MT)","Total","Total","13","2","3","3","3","1","-","-","1","-","-","-","-","-","-"
"5107602127","Vila Santa Catarina - Rondonópolis (MT)","Total","Total","108","16","29","21","29","8","3","1","1","-","-","-","-","-","-"
"5107602128","Vila Esperança - Rondonópolis (MT)","Total","Total","289","56","80","64","60","23","5","1","-","-","-","-","-","-","-"
"5107602129","Santa Cruz - Rondonópolis (MT)","Total","Total","437","47","106","108","116","41","13","4","2","-","-","-","-","-","-"
"5107602130","Loteamento Santos Dumont - Rondonópolis (MT)","Total","Total","32","4","8","6","10","2","1","1","-","-","-","-","-","-","-"
"5107602131","Loteamento Cellos - Rondonópolis (MT)","Total","Total","414","48","100","111","102","36","10","6","-","1","-","-","-","-","-"
"5107602132","Prolongamento - Rondonópolis (MT)","Total","Total","96","22","24","28","11","9","-","1","-","-","1","-","-","-","-"
"5107602133","Jardim Oliveira Segunda Parte - Rondonópolis (MT)","Total","Total","54","6","19","12","11","1","4","-","-","1","-","-","-","-","-"
"5107602134","Jardim Oliveira - Rondonópolis (MT)","Total","Total","246","35","61","71","51","22","3","2","1","-","-","-","-","-","-"
"5107602135","Vila Bom Pastor - Rondonópolis (MT)","Total","Total","21","2","5","8","3","2","1","-","-","-","-","-","-","-","-"
"5107602136","Vila Santo Antonio - Rondonópolis (MT)","Total","Total","209","33","54","53","32","27","7","1","2","-","-","-","-","-","-"
"5107602137","Jardim dos Pioneiros - Rondonópolis (MT)","Total","Total","330","45","79","82","70","40","11","3","-","-","-","-","-","-","-"
"5107602138","Jardim Brasília - Rondonópolis (MT)","Total","Total","262","38","84","54","51","25","2","3","3","1","-","1","-","-","-"
"5107602139","Jardim Brasília Segunda Parte - Rondonópolis (MT)","Total","Total","165","23","37","44","40","14","6","1","-","-","-","-","-","-","-"
"5107602141","Loteamento Jambalaia Primeira Parte - Rondonópolis (MT)","Total","Total","137","15","33","41","25","10","6","4","1","1","-","1","-","-","-"
"5107602142","Jardim Paulista - Rondonópolis (MT)","Total","Total","394","64","101","95","88","33","12","-","-","1","-","-","-","-","-"
"5107602144","Jardim Beira Rio - Rondonópolis (MT)","Total","Total","55","24","7","12","6","5","1","-","-","-","-","-","-","-","-"
"5107602145","Loteamento Kennedy - Rondonópolis (MT)","Total","Total","44","5","14","16","5","1","2","1","-","-","-","-","-","-","-"
"5107602146","Jardim São Francisco - Rondonópolis (MT)","Total","Total","43","8","9","10","8","5","1","-","-","-","-","1","-","-","1"
"5107602147","La Salle AG-32 - Rondonópolis (MT)","Total","Total","216","61","56","40","32","18","4","3","-","2","-","-","-","-","-"
"5107602148","Vila Marinapolis - Rondonópolis (MT)","Total","Total","132","26","31","33","28","6","3","3","1","1","-","-","-","-","-"
"5107602150","La Salle AG-31 - Rondonópolis (MT)","Total","Total","..","..","..","..","..","..","..","..","..","..","..","..","..","..",".."
"5107602151","Jardim Urupes - Rondonópolis (MT)","Total","Total","148","24","40","38","23","20","3","-","-","-","-","-","-","-","-"
"5107602152","Jardim Urupes - A - Rondonópolis (MT)","Total","Total","11","1","3","2","2","3","-","-","-","-","-","-","-","-","-"
"5107602153","Vila Maria - Rondonópolis (MT)","Total","Total","56","5","16","16","13","4","2","-","-","-","-","-","-","-","-"
"5107602154","Centro - B - Rondonópolis (MT)","Total","Total","578","139","142","143","97","35","15","4","1","1","1","-","-","-","-"
"5107602155","Centro - A - Rondonópolis (MT)","Total","Total","2018","435","540","457","367","144","46","17","9","2","1","-","-","-","-"
"5107602156","Jardim Taiti - Rondonópolis (MT)","Total","Total","180","17","40","55","40","23","5","-","-","-","-","-","-","-","-"
"5107602157","Jardim Ipiranga Três - Rondonópolis (MT)","Total","Total","154","12","34","42","46","9","9","1","1","-","-","-","-","-","-"
"5107602158","Vila Ipiranga - Rondonópolis (MT)","Total","Total","303","29","70","91","56","35","7","7","4","2","2","-","-","-","-"
"5107602159","João Dom Bosco Segunda Parte - Rondonópolis (MT)","Total","Total","7","2","1","1","1","1","1","-","-","-","-","-","-","-","-"
"5107602160","Jardim Dom Bosco - Rondonópolis (MT)","Total","Total","113","6","22","31","35","15","1","-","1","-","1","-","1","-","-"
"5107602161","Jardim Dom Bosco Prolongamento - Rondonópolis (MT)","Total","Total","36","6","10","5","8","4","3","-","-","-","-","-","-","-","-"
"5107602162","Jardim Primavera Segunda Parte - Rondonópolis (MT)","Total","Total","715","50","169","206","177","74","27","7","2","2","1","-","-","-","-"
"5107602163","Jardim Primavera Primeira Parte - Rondonópolis (MT)","Total","Total","369","44","83","106","87","37","9","2","1","-","-","-","-","-","-"
"5107602164","Jardim das Hortencias - Rondonópolis (MT)","Total","Total","431","43","127","139","81","31","8","1","-","1","-","-","-","-","-"
"5107602165","Conjunto Hab. Lucia Maggi - Rondonópolis (MT)","Total","Total","255","17","37","68","53","59","17","3","1","-","-","-","-","-","-"
"5107602167","Setor Residencial Granville I - Rondonópolis (MT)","Total","Total","62","6","24","15","13","4","-","-","-","-","-","-","-","-","-"
"5107602168","Jardim Sunflower - Rondonópolis (MT)","Total","Total","..","..","..","..","..","..","..","..","..","..","..","..","..","..",".."
"5107602169","Jardim Village do Cerrado - Rondonópolis (MT)","Total","Total","28","1","2","10","14","1","-","-","-","-","-","-","-","-","-"
"5107602170","Jardim Iguassu Segunda Parte - Rondonópolis (MT)","Total","Total","646","65","130","164","168","75","29","11","1","2","-","1","-","-","-"
"5107602171","Vila São Sebastião Dois - Rondonópolis (MT)","Total","Total","295","36","60","82","74","24","14","4","-","1","-","-","-","-","-"
"5107602172","Jardim Iguassu Primeira Parte - Rondonópolis (MT)","Total","Total","809","97","179","202","204","93","22","9","2","1","-","-","-","-","-"
"5107602173","Parque Residencial Cidade Alta II - Rondonópolis (MT)","Total","Total","147","16","35","45","31","11","4","2","2","1","-","-","-","-","-"
"5107602174","Jardim Rondônia - Rondonópolis (MT)","Total","Total","396","61","93","102","84","41","9","3","2","1","-","-","-","-","-"
"5107602175","Parque Residencial Cidade Alta - Rondonópolis (MT)","Total","Total","624","91","134","161","162","49","16","7","2","1","-","-","-","1","-"
"5107602176","Vila Poroxo - Rondonópolis (MT)","Total","Total","345","42","63","109","82","30","9","7","2","1","-","-","-","-","-"
"5107602177","Vila Duste Vilalba - Rondonópolis (MT)","Total","Total","38","6","6","9","10","6","1","-","-","-","-","-","-","-","-"
"5107602178","Vila Dom Pedro - Rondonópolis (MT)","Total","Total","81","8","20","25","20","6","2","-","-","-","-","-","-","-","-"
"5107602179","Jardim Belo Panorama - Rondonópolis (MT)","Total","Total","109","12","23","30","30","6","5","1","1","-","-","1","-","-","-"
"5107602180","Loteamento N. Senhora do Carmo - Rondonópolis (MT)","Total","Total","279","46","64","62","64","28","8","3","3","-","1","-","-","-","-"
"5107602181","Vila Santa Maria - Rondonópolis (MT)","Total","Total","130","7","36","25","25","24","6","1","5","-","1","-","-","-","-"
"5107602182","Loteamento Santa Esther - Rondonópolis (MT)","Total","Total","18","4","4","3","5","2","-","-","-","-","-","-","-","-","-"
"5107602183","Núcleo Habitacional Participação - Rondonópolis (MT)","Total","Total","412","48","87","116","94","43","14","7","1","2","-","-","-","-","-"
"5107602184","Vila São Sebastião Um - Rondonópolis (MT)","Total","Total","366","44","75","102","72","36","20","14","2","1","-","-","-","-","-"
"5107602185","Vila Cardoso - Rondonópolis (MT)","Total","Total","522","57","125","141","124","48","14","8","5","-","-","-","-","-","-"
"5107602186","Jardim Glória - Rondonópolis (MT)","Total","Total","64","11","14","14","20","3","2","-","-","-","-","-","-","-","-"
"5107602187","Loteamento Santa Laura - Rondonópolis (MT)","Total","Total","174","19","45","40","47","13","5","3","1","1","-","-","-","-","-"
"5107602188","Jardim Residencial São José - Rondonópolis (MT)","Total","Total","254","32","58","66","62","26","8","2","-","-","-","-","-","-","-"
"5107602189","Vila Aurora Segunda Parte - Rondonópolis (MT)","Total","Total","672","82","151","180","183","49","18","5","2","2","-","-","-","-","-"
"5107602190","Vila Aurora Primeira Parte - Rondonópolis (MT)","Total","Total","1524","237","418","367","317","132","34","11","4","2","2","-","-","-","-"
"5107602191","Núcleo Hab. Rio Vermelho - Rondonópolis (MT)","Total","Total","193","28","50","48","44","17","5","1","-","-","-","-","-","-","-"
"5107602192","Parque Real - Rondonópolis (MT)","Total","Total","241","23","55","58","68","28","5","3","1","-","-","-","-","-","-"
"5107602193","Vila Aurora Terceira Parte - Rondonópolis (MT)","Total","Total","142","19","25","35","42","16","1","3","1","-","-","-","-","-","-"
"5107602194","Jardim Mato Grosso Prolongamento - Rondonópolis (MT)","Total","Total","82","14","21","20","21","6","-","-","-","-","-","-","-","-","-"
"5107602195","Coophalis - Rondonópolis (MT)","Total","Total","438","44","102","128","102","43","11","4","4","-","-","-","-","-","-"
"5107602196","Parque Sagrada Família - Rondonópolis (MT)","Total","Total","1703","245","404","451","407","129","45","16","5","-","-","-","1","-","-"
"5107602197","Jardim Mato Grosso - Rondonópolis (MT)","Total","Total","193","26","54","46","39","24","3","1","-","-","-","-","-","-","-"
"5107602198","Loteamento Parque das Rosas - Rondonópolis (MT)","Total","Total","484","48","145","167","86","30","6","1","-","1","-","-","-","-","-"
"5107602199","Residencial Margaridas - Rondonópolis (MT)","Total","Total","441","68","131","138","78","23","1","-","1","1","-","-","-","-","-"
"5107602200","Parque São Jorge - Rondonópolis (MT)","Total","Total","621","86","134","156","133","65","34","10","-","2","1","-","-","-","-"
"5107602201","Loteamento André Maggi - Rondonópolis (MT)","Total","Total","..","..","..","..","..","..","..","..","..","..","..","..","..","..",".."
"5107602202","Conjunto Hab. Cidade de Deus - Rondonópolis (MT)","Total","Total","1054","94","190","258","281","150","56","15","7","2","-","-","-","-","1"
"5107602203","Chácaras Paraíso - Rondonópolis (MT)","Total","Total","55","8","10","13","14","5","4","1","-","-","-","-","-","-","-"
"5107602204","Residencial Paraíso - Rondonópolis (MT)","Total","Total","108","11","29","23","24","15","3","3","-","-","-","-","-","-","-"
"5107602205","Jardim Atlântico - Rondonópolis (MT)","Total","Total","841","63","173","253","224","88","30","7","3","-","-","-","-","-","-"
"5107602206","Chácaras Beira Rio - Rondonópolis (MT)","Total","Total","14","3","6","1","3","1","-","-","-","-","-","-","-","-","-"
"5107602207","Chácaras Adriana Quito - Rondonópolis (MT)","Total","Total","16","3","4","2","4","3","-","-","-","-","-","-","-","-","-"
"5107602209","Setor Residencial Boa Vista - Rondonópolis (MT)","Total","Total","130","19","29","31","29","12","7","3","-","-","-","-","-","-","-"
"5107602210","Chácaras Alegria - Rondonópolis (MT)","Total","Total","24","4","6","11","1","1","-","1","-","-","-","-","-","-","-"
"5107602211","Chácara Estrela Dalva - Rondonópolis (MT)","Total","Total","19","3","2","5","6","1","1","-","-","-","1","-","-","-","-"
"5107602212","Gleba Dom Bosco - Rondonópolis (MT)","Total","Total","41","4","12","14","7","2","1","-","1","-","-","-","-","-","-"
"5107602213","Sítio de Recreio Elierica - Rondonópolis (MT)","Total","Total","7","3","3","-","-","-","1","-","-","-","-","-","-","-","-"
"5107602214","Sítio de Recreio São Rosalvo - Rondonópolis (MT)","Total","Total","5","-","-","1","2","-","1","-","-","1","-","-","-","-","-"
"5107602215","Sítio Farias - Rondonópolis (MT)","Total","Total","18","-","7","3","3","2","3","-","-","-","-","-","-","-","-"
"5107602216","Residencial Sítio Farias - Rondonópolis (MT)","Total","Total","457","58","92","121","105","54","18","6","2","1","-","-","-","-","-"
"5107602217","Chácaras Res. Parque das Nações - Rondonópolis (MT)","Total","Total","29","1","4","10","9","3","2","-","-","-","-","-","-","-","-"
"5107602218","Chácaras Pica-pau - Rondonópolis (MT)","Total","Total","37","2","10","7","6","5","2","2","1","1","-","-","-","-","1"
"5107602219","Chácaras Nossa Senhora da Guia - Rondonópolis (MT)","Total","Total","60","6","8","18","20","5","3","-","-","-","-","-","-","-","-"
"5107602220","Chácaras Beija-flor - Rondonópolis (MT)","Total","Total","17","3","5","3","3","3","-","-","-","-","-","-","-","-","-"
"5107602221","Chácaras Globo Recreio II - Rondonópolis (MT)","Total","Total","130","19","30","40","24","8","6","1","-","-","1","-","1","-","-"
"5107602222","Chácaras Rio Vermelho - Rondonópolis (MT)","Total","Total","32","4","9","5","7","4","2","-","1","-","-","-","-","-","-"
"5107602223","Recanto Maria Flávia - Rondonópolis (MT)","Total","Total","23","1","5","11","3","2","-","1","-","-","-","-","-","-","-"
"5107602224","Jardim Maria Vetorasso - Rondonópolis (MT)","Total","Total","72","6","15","19","18","9","4","-","1","-","-","-","-","-","-"
"5107602225","Núcleo Habitacional Verde Teto - Rondonópolis (MT)","Total","Total","22","3","6","6","5","1","1","-","-","-","-","-","-","-","-"
"5107602227","Parque Ind. Vetorasso - Rondonópolis (MT)","Total","Total","..","..","..","..","..","..","..","..","..","..","..","..","..","..",".."
"5107602229","Vila Goulart - Rondonópolis (MT)","Total","Total","353","63","84","88","69","30","15","3","1","-","-","-","-","-","-"
"5107602230","Vila Goulart 2 Parte - Rondonópolis (MT)","Total","Total","82","7","22","25","16","6","5","1","-","-","-","-","-","-","-"
"5107602231","Vila Goulart 3 Parte - Rondonópolis (MT)","Total","Total","39","1","7","6","17","5","3","-","-","-","-","-","-","-","-"
"5107602232","Residencial Bela Vista - Rondonópolis (MT)","Total","Total","161","16","42","43","39","18","3","-","-","-","-","-","-","-","-"
"5107602233","Vila Portal das Águas - Rondonópolis (MT)","Total","Total","54","4","19","18","12","-","1","-","-","-","-","-","-","-","-"
"5107602234","Vila Mariley - Rondonópolis (MT)","Total","Total","85","18","17","20","17","8","4","1","-","-","-","-","-","-","-"
"5107602235","Jardim Guanabara Segunda Parte - Rondonópolis (MT)","Total","Total","43","7","9","13","8","4","2","-","-","-","-","-","-","-","-"
"5107602236","Jardim do Sol - Rondonópolis (MT)","Total","Total","94","10","19","21","25","15","2","1","1","-","-","-","-","-","-"
"5107602237","Jardim Europa - Rondonópolis (MT)","Total","Total","565","79","121","142","134","54","23","8","3","1","-","-","-","-","-"
"5107909001","Jardim das Palmeiras - Sinop (MT)","Total","Total","1194","177","288","304","245","116","35","20","5","4","-","-","-","-","-"
"5107909002","Jardim Botânico - Sinop (MT)","Total","Total","1394","178","337","340","315","146","46","19","9","2","2","-","-","-","-"
"5107909003","Jardim Primavera - Sinop (MT)","Total","Total","1780","257","442","421","367","196","64","19","7","5","-","2","-","-","-"
"5107909004","Jardim Imperial - Sinop (MT)","Total","Total","1601","204","371","390","341","194","66","25","6","3","1","-","-","-","-"
"5107909005","Jardim Paraíso - Sinop (MT)","Total","Total","774","91","178","186","207","71","26","11","3","1","-","-","-","-","-"
"5107909006","Jardim Violetas - Sinop (MT)","Total","Total","2701","269","582","698","600","348","122","50","21","8","-","3","-","-","-"
"5107909007","Jardim Jacarandas - Sinop (MT)","Total","Total","1197","136","247","325","293","133","38","19","3","1","2","-","-","-","-"
"5107909008","Jardim Boa Esperança - Sinop (MT)","Total","Total","1536","150","297","339","352","217","104","49","16","6","5","-","1","-","-"
"5107909009","Parque das Araras - Sinop (MT)","Total","Total","950","75","191","272","245","106","36","16","6","1","1","1","-","-","-"
"5107909010","Jardim das Oliveiras - Sinop (MT)","Total","Total","897","86","150","251","223","108","51","16","8","3","1","-","-","-","-"
"5107909011","Jardim das Azaléias - Sinop (MT)","Total","Total","59","8","16","12","11","10","2","-","-","-","-","-","-","-","-"
"5107909012","Jardim São Paulo I e II - Sinop (MT)","Total","Total","466","35","94","106","114","69","28","14","5","-","1","-","-","-","-"
"5107909013","Jardim Ipê - Sinop (MT)","Total","Total","38","1","6","6","14","6","3","1","1","-","-","-","-","-","-"
"5107909014","Jardim Novo Estado - Sinop (MT)","Total","Total","441","36","85","98","103","64","34","12","2","4","1","-","1","-","1"
"5107909015","Jardim Santa Rita - Sinop (MT)","Total","Total","232","18","46","43","56","30","21","8","6","2","1","-","1","-","-"
"5107909016","Jardim Celeste - Sinop (MT)","Total","Total","1098","107","269","290","269","113","37","9","-","2","2","-","-","-","-"
"5107909017","Residencial Vitória Régia - Sinop (MT)","Total","Total","447","49","102","125","92","51","17","7","4","-","-","-","-","-","-"
"5107909018","Residencial Delta - Sinop (MT)","Total","Total","74","6","18","25","14","5","2","2","2","-","-","-","-","-","-"
"5107909019","Jardim Europa - Sinop (MT)","Total","Total","379","37","71","90","108","41","21","10","-","-","1","-","-","-","-"
"5107909020","Residencial Village - Sinop (MT)","Total","Total","86","16","27","27","10","5","-","1","-","-","-","-","-","-","-"
"5107909021","Jardim Italia - Sinop (MT)","Total","Total","79","12","20","20","17","6","3","1","-","-","-","-","-","-","-"
"5107909022","Jardim Maringá - Sinop (MT)","Total","Total","567","43","119","162","170","54","12","4","1","1","1","-","-","-","-"
"5107909023","Residencial Nossa Senhora Aparecida - Sinop (MT)","Total","Total","84","11","29","16","18","6","4","-","-","-","-","-","-","-","-"
"5107909024","Residencial Nossa Senhora Aparecida II - Sinop (MT)","Total","Total","85","10","30","22","17","3","3","-","-","-","-","-","-","-","-"
"5107909025","Jardim das Nações - Sinop (MT)","Total","Total","288","24","64","72","67","37","14","6","2","-","2","-","-","-","-"
"5107909026","Jardim das Nações II - Sinop (MT)","Total","Total","181","16","42","55","41","18","7","2","-","-","-","-","-","-","-"
"5107909027","Jardim das Nações III - Sinop (MT)","Total","Total","100","12","18","23","21","16","6","2","2","-","-","-","-","-","-"
"5107909028","Residencial Bella Suíça - Sinop (MT)","Total","Total","9","2","4","2","1","-","-","-","-","-","-","-","-","-","-"
"5107909029","Jardim América - Sinop (MT)","Total","Total","496","48","81","119","120","76","33","14","3","2","-","-","-","-","-"
"5107909030","Jardim Umuarama II - Sinop (MT)","Total","Total","98","5","20","28","23","6","10","3","1","-","1","-","1","-","-"
"5107909031","Loteamento Menino Jesus - Sinop (MT)","Total","Total","602","56","115","151","140","84","30","12","8","3","2","-","-","1","-"
"5107909032","Loteamento Menino Jesus II - Sinop (MT)","Total","Total","82","8","17","23","19","10","4","1","-","-","-","-","-","-","-"
"5107909033","Residencial Villa Italia - Sinop (MT)","Total","Total","32","1","12","9","6","2","1","1","-","-","-","-","-","-","-"
"5107909034","Jardim Ibirapuera - Sinop (MT)","Total","Total","144","12","31","44","32","19","4","2","-","-","-","-","-","-","-"
"5107909035","Jardim Umuarama - Sinop (MT)","Total","Total","222","12","35","53","64","33","9","11","1","3","1","-","-","-","-"
"5107909036","Residencial Perola - Sinop (MT)","Total","Total","142","9","31","28","38","23","8","3","1","-","1","-","-","-","-"
"5107909037","Bairro São Cristóvão - Sinop (MT)","Total","Total","287","33","49","80","64","39","17","3","1","-","1","-","-","-","-"
"5107909038","Residencial Lisboa - Sinop (MT)","Total","Total","174","10","38","38","38","35","10","4","1","-","-","-","-","-","-"
"5107909039","Jardim Paulista - Sinop (MT)","Total","Total","316","21","59","86","65","56","16","10","1","2","-","-","-","-","-"
"5107909040","Jardim Paulista II - Sinop (MT)","Total","Total","147","16","30","47","36","10","4","3","-","1","-","-","-","-","-"
"5107909041","Jardim Santa Monica - Sinop (MT)","Total","Total","67","5","17","22","14","5","3","1","-","-","-","-","-","-","-"
"5107909042","Residencial Maripa - Sinop (MT)","Total","Total","158","10","35","37","44","21","5","3","1","2","-","-","-","-","-"
"5107909043","Jardim Ipiranga - Sinop (MT)","Total","Total","102","10","20","29","27","9","4","2","1","-","-","-","-","-","-"
"5107909044","Jardim Terra Rica - Sinop (MT)","Total","Total","82","6","22","17","26","8","3","-","-","-","-","-","-","-","-"
"5107909045","Loteamento Florais da Amazônia - Sinop (MT)","Total","Total","40","3","11","7","12","5","1","1","-","-","-","-","-","-","-"
"5107909046","Jardim das Orquídeas - Sinop (MT)","Total","Total","83","6","15","22","25","11","2","2","-","-","-","-","-","-","-"
"5107909047","Pequena Londres - Sinop (MT)","Total","Total","31","2","3","5","13","3","5","-","-","-","-","-","-","-","-"
"5107909048","Setor Residencial Norte - Sinop (MT)","Total","Total","830","89","224","192","207","85","24","6","1","1","-","-","1","-","-"
"5107909049","Setor Comercial - Sinop (MT)","Total","Total","1401","193","337","355","331","130","39","9","5","1","-","1","-","-","-"
"5107909050","Chácara Maria Carolina II - Sinop (MT)","Total","Total","151","17","35","22","36","25","5","8","1","-","-","2","-","-","-"
"5107909051","Chácara de Lazer São Cristóvão II - Sinop (MT)","Total","Total","113","6","13","37","30","13","8","4","2","-","-","-","-","-","-"
"5107909052","Setor Industrial - Sinop (MT)","Total","Total","458","67","99","118","104","45","14","8","2","1","-","-","-","-","-"
"5107909053","Jardim Ouro - Sinop (MT)","Total","Total","145","25","35","35","16","17","9","8","-","-","-","-","-","-","-"
"5107909054","Residencial José Adriano Leitão - Sinop (MT)","Total","Total","..","..","..","..","..","..","..","..","..","..","..","..","..","..",".."
"5107909055","Residencial Gente Feliz - Sinop (MT)","Total","Total","488","70","117","148","92","39","13","6","3","-","-","-","-","-","-"
"5107909056","Residencial Chácara 1-B-1 - Sinop (MT)","Total","Total","249","27","52","60","53","29","15","5","5","2","-","-","-","1","-"
"5107909057","Habitar Brasil - Sinop (MT)","Total","Total","163","15","30","32","36","21","19","7","1","2","-","-","-","-","-"
"5107909058","Residencial Brasília - Sinop (MT)","Total","Total","84","3","20","31","22","3","4","-","-","-","-","-","1","-","-"
"5107909059","Setor Residencial Sul - Sinop (MT)","Total","Total","740","84","203","188","166","70","21","5","1","2","-","-","-","-","-"
"5107925001","Bela Vista - Sorriso (MT)","Total","Total","1528","174","368","415","343","158","49","15","5","1","-","-","-","-","-"
"5107925002","Jardim Alvorada - Sorriso (MT)","Total","Total","391","63","101","104","77","30","10","3","2","1","-","-","-","-","-"
"5107925003","Bom Jesus - Sorriso (MT)","Total","Total","553","67","109","157","138","54","19","5","2","1","1","-","-","-","-"
"5107925004","Morada do Sol - Sorriso (MT)","Total","Total","359","27","101","86","81","39","15","8","2","-","-","-","-","-","-"
"5107925005","Benjamim Raiser - Sorriso (MT)","Total","Total","223","19","51","71","43","23","8","4","4","-","-","-","-","-","-"
"5107925006","Jardim Bela Vista - Sorriso (MT)","Total","Total","523","33","105","138","126","74","28","14","2","-","1","1","-","1","-"
"5107925007","Residencial Vila Bela - Sorriso (MT)","Total","Total","631","45","129","146","141","75","44","34","7","5","1","1","3","-","-"
"5107925008","Jardim Amazônia - Sorriso (MT)","Total","Total","650","67","107","150","161","95","38","23","3","2","2","1","-","-","1"
"5107925009","Jardim Aurora - Sorriso (MT)","Total","Total","235","8","46","68","71","32","5","5","-","-","-","-","-","-","-"
"5107925010","São Domingos - Sorriso (MT)","Total","Total","837","62","172","196","184","121","57","23","16","6","-","-","-","-","-"
"5107925011","Fraternidade - Sorriso (MT)","Total","Total","76","5","16","15","14","14","7","2","-","1","1","-","1","-","-"
"5107925012","Jardim Primavera - Sorriso (MT)","Total","Total","860","77","159","212","213","119","42","27","4","5","1","1","-","-","-"
"5107925013","Nova Prata - Sorriso (MT)","Total","Total","36","5","6","11","9","4","1","-","-","-","-","-","-","-","-"
"5107925014","Jardim Itália - Sorriso (MT)","Total","Total","367","34","82","101","93","35","16","4","-","2","-","-","-","-","-"
"5107925015","São José I - Sorriso (MT)","Total","Total","384","29","52","67","84","59","39","37","9","3","3","2","-","-","-"
"5107925016","Jardim Europa - Sorriso (MT)","Total","Total","403","28","86","112","111","50","12","3","-","1","-","-","-","-","-"
"5107925017","Jardim das Américas - Sorriso (MT)","Total","Total","246","20","44","71","65","30","12","1","1","1","-","1","-","-","-"
"5107925018","Jardim Califónia - Sorriso (MT)","Total","Total","171","14","37","45","49","19","4","2","-","-","-","1","-","-","-"
"5107925019","Residencial Alphaville - Sorriso (MT)","Total","Total","102","5","27","34","27","7","2","-","-","-","-","-","-","-","-"
"5107925020","Recanto dos Pássaros - Sorriso (MT)","Total","Total","175","11","56","62","38","6","1","-","1","-","-","-","-","-","-"
"5107925021","São José II - Sorriso (MT)","Total","Total","252","29","39","51","54","45","12","10","7","3","-","2","-","-","-"
"5107925022","Residencial Village - Sorriso (MT)","Total","Total","281","23","64","94","68","26","3","1","2","-","-","-","-","-","-"
"5107925023","Boa Esperança - Sorriso (MT)","Total","Total","302","27","52","75","68","53","12","5","6","1","3","-","-","-","-"
"5107925024","Vitória Régia - Sorriso (MT)","Total","Total","142","12","31","34","38","17","6","3","1","-","-","-","-","-","-"
