"Tabela 3277 - Pessoas de 10 anos ou mais de idade, por classes de rendimento nominal mensal, segundo a situação do domicílio, o sexo e os grupos de idade"
"Variável - Pessoas de 10 anos ou mais de idade (Pessoas)"
"Cód.","Município","Sexo","Grupo de idade","Ano x Classes de rendimento nominal mensal x Situação do domicílio"
"Cód.","Município","Sexo","Grupo de idade","2010"
"Cód.","Município","Sexo","Grupo de idade","Total","Até 1/4 de salário mínimo","Mais de 1/4 a 1/2 salário mínimo","Mais de 1/2 a 1 salário mínimo","Mais de 1 a 2 salários mínimos","Mais de 2 a 3 salários mínimos","Mais de 3 a 5 salários mínimos","Mais de 5 a 10 salários mínimos","Mais de 10 a 15 salários mínimos","Mais de 15 a 20 salários mínimos","Mais de 20 a 30 salários mínimos","Mais de 30 salários mínimos","Sem rendimento","Sem declaração"
"2505279","Curral de Cima (PB)","Total","25 a 29 anos","365","68","56","62","17","3","-","-","-","-","-","-","159","-"
"2505279","Curral de Cima (PB)","Total","30 a 34 anos","411","59","77","91","20","11","5","1","-","-","-","-","147","-"
"2505279","Curral de Cima (PB)","Total","35 a 39 anos","338","54","58","75","26","7","3","2","-","1","-","-","112","-"
"2505279","Curral de Cima (PB)","Total","40 a 44 anos","291","54","37","75","11","6","4","3","-","-","-","-","101","-"
"2505279","Curral de Cima (PB)","Total","45 a 49 anos","225","43","34","52","12","7","2","2","-","-","-","-","73","-"
"2505279","Curral de Cima (PB)","Total","50 a 54 anos","195","30","23","49","7","2","1","-","-","-","-","-","83","-"
"2505279","Curral de Cima (PB)","Total","55 a 59 anos","206","19","20","86","13","1","1","-","-","-","-","-","66","-"
"2505279","Curral de Cima (PB)","Total","60 a 69 anos","332","5","1","249","37","3","5","-","1","-","-","-","31","-"
"2505279","Curral de Cima (PB)","Total","70 anos ou mais","371","2","2","270","78","5","2","2","-","-","-","-","10","-"
"2505303","Curral Velho (PB)","Total","10 a 14 anos","257","19","-","1","-","-","-","-","-","-","-","-","237","-"
"2505303","Curral Velho (PB)","Total","15 a 19 anos","270","39","8","25","10","2","-","-","-","-","-","-","186","-"
"2505303","Curral Velho (PB)","Total","15 a 17 anos","167","24","2","8","2","-","-","-","-","-","-","-","131","-"
"2505303","Curral Velho (PB)","Total","18 ou 19 anos","103","15","6","17","8","2","-","-","-","-","-","-","55","-"
"2505303","Curral Velho (PB)","Total","20 a 24 anos","248","50","26","48","24","12","-","-","-","-","-","-","88","-"
"2505303","Curral Velho (PB)","Total","25 a 29 anos","231","42","34","44","29","9","1","1","-","-","-","-","71","-"
"2505303","Curral Velho (PB)","Total","30 a 34 anos","170","34","24","44","12","5","2","2","1","-","-","-","46","-"
"2505303","Curral Velho (PB)","Total","35 a 39 anos","180","44","22","45","17","8","4","-","-","1","-","-","39","-"
"2505303","Curral Velho (PB)","Total","40 a 44 anos","146","26","22","37","17","6","3","1","-","1","-","-","33","-"
"2505303","Curral Velho (PB)","Total","45 a 49 anos","144","30","22","35","19","4","4","4","1","1","-","-","24","-"
"2505303","Curral Velho (PB)","Total","50 a 54 anos","91","14","14","22","7","3","2","1","1","-","-","-","27","-"
"2505303","Curral Velho (PB)","Total","55 a 59 anos","89","11","6","36","9","1","1","1","-","-","-","1","23","-"
"2505303","Curral Velho (PB)","Total","60 a 69 anos","153","-","9","114","15","3","2","-","-","-","-","-","10","-"
"2505303","Curral Velho (PB)","Total","70 anos ou mais","108","-","-","92","10","1","1","1","-","-","-","-","3","-"
"2505352","Damião (PB)","Total","10 a 14 anos","582","32","5","4","-","-","-","-","-","-","-","-","541","-"
"2505352","Damião (PB)","Total","15 a 19 anos","502","64","13","19","5","-","-","-","-","-","-","-","401","-"
"2505352","Damião (PB)","Total","15 a 17 anos","302","33","6","7","1","-","-","-","-","-","-","-","255","-"
"2505352","Damião (PB)","Total","18 ou 19 anos","200","31","7","12","4","-","-","-","-","-","-","-","146","-"
"2505352","Damião (PB)","Total","20 a 24 anos","448","86","51","48","15","4","-","-","-","-","-","-","244","-"
"2505352","Damião (PB)","Total","25 a 29 anos","368","96","68","66","23","1","-","-","-","-","-","-","114","-"
"2505352","Damião (PB)","Total","30 a 34 anos","332","74","72","60","25","6","2","1","-","1","-","-","91","-"
"2505352","Damião (PB)","Total","35 a 39 anos","294","63","62","46","26","6","5","1","-","1","-","-","84","-"
"2505352","Damião (PB)","Total","40 a 44 anos","260","68","45","48","16","5","4","1","-","-","-","-","73","-"
"2505352","Damião (PB)","Total","45 a 49 anos","239","61","58","37","18","2","1","1","-","-","-","-","61","-"
"2505352","Damião (PB)","Total","50 a 54 anos","211","49","43","47","13","4","2","2","-","-","-","-","51","-"
"2505352","Damião (PB)","Total","55 a 59 anos","169","27","13","67","23","2","-","1","-","-","-","-","36","-"
"2505352","Damião (PB)","Total","60 a 69 anos","288","4","3","226","27","7","2","-","-","-","-","-","19","-"
"2505352","Damião (PB)","Total","70 anos ou mais","316","-","-","251","50","-","2","1","-","-","-","-","12","-"
"2505402","Desterro (PB)","Total","10 a 14 anos","858","37","8","4","-","-","-","-","-","-","-","-","809","-"
"2505402","Desterro (PB)","Total","15 a 19 anos","836","56","28","37","6","-","-","-","-","-","-","-","709","-"
"2505402","Desterro (PB)","Total","15 a 17 anos","535","35","13","14","4","-","-","-","-","-","-","-","469","-"
"2505402","Desterro (PB)","Total","18 ou 19 anos","301","21","15","23","2","-","-","-","-","-","-","-","240","-"
"2505402","Desterro (PB)","Total","20 a 24 anos","628","80","61","112","28","2","-","-","-","-","-","-","345","-"
"2505402","Desterro (PB)","Total","25 a 29 anos","624","114","72","117","41","12","10","2","-","-","-","-","256","-"
"2505402","Desterro (PB)","Total","30 a 34 anos","534","107","98","119","53","12","6","1","-","-","-","-","138","-"
"2505402","Desterro (PB)","Total","35 a 39 anos","497","96","72","117","57","13","8","5","-","-","-","-","129","-"
"2505402","Desterro (PB)","Total","40 a 44 anos","486","114","75","109","39","18","8","3","1","-","-","-","119","-"
"2505402","Desterro (PB)","Total","45 a 49 anos","390","93","63","80","41","5","6","5","-","-","-","-","97","-"
"2505402","Desterro (PB)","Total","50 a 54 anos","331","80","31","90","25","3","4","5","-","-","-","-","93","-"
"2505402","Desterro (PB)","Total","55 a 59 anos","313","31","21","127","50","5","8","5","-","1","-","-","65","-"
"2505402","Desterro (PB)","Total","60 a 69 anos","567","9","14","408","76","17","6","3","-","1","-","-","33","-"
"2505402","Desterro (PB)","Total","70 anos ou mais","487","1","3","389","61","15","4","3","-","-","-","-","11","-"
"2505501","Vista Serrana (PB)","Total","10 a 14 anos","319","18","4","4","-","-","-","-","-","-","-","-","293","-"
"2505501","Vista Serrana (PB)","Total","15 a 19 anos","344","26","15","27","5","-","3","-","-","-","-","-","268","-"
"2505501","Vista Serrana (PB)","Total","15 a 17 anos","191","13","8","7","-","-","-","-","-","-","-","-","163","-"
"2505501","Vista Serrana (PB)","Total","18 ou 19 anos","153","13","7","20","5","-","3","-","-","-","-","-","105","-"
"2505501","Vista Serrana (PB)","Total","20 a 24 anos","324","60","23","50","19","4","3","-","-","-","-","-","165","-"
"2505501","Vista Serrana (PB)","Total","25 a 29 anos","323","56","29","73","22","4","5","1","-","-","-","-","133","-"
"2505501","Vista Serrana (PB)","Total","30 a 34 anos","281","46","44","77","19","8","4","1","-","-","-","-","82","-"
"2505501","Vista Serrana (PB)","Total","35 a 39 anos","274","51","35","68","32","2","2","1","-","-","1","-","82","-"
"2505501","Vista Serrana (PB)","Total","40 a 44 anos","214","29","35","50","25","4","3","2","-","-","-","-","66","-"
"2505501","Vista Serrana (PB)","Total","45 a 49 anos","176","24","20","50","24","7","3","1","-","-","-","1","46","-"
"2505501","Vista Serrana (PB)","Total","50 a 54 anos","138","23","9","41","11","5","2","1","-","-","-","-","46","-"
"2505501","Vista Serrana (PB)","Total","55 a 59 anos","115","3","4","62","14","3","2","-","-","-","-","-","27","-"
"2505501","Vista Serrana (PB)","Total","60 a 69 anos","215","3","2","166","28","2","2","1","-","-","-","-","11","-"
"2505501","Vista Serrana (PB)","Total","70 anos ou mais","195","2","-","159","20","5","3","1","-","-","-","-","5","-"
"2505600","Diamante (PB)","Total","10 a 14 anos","684","9","3","6","2","-","-","-","-","-","-","-","664","-"
"2505600","Diamante (PB)","Total","15 a 19 anos","734","26","10","41","21","1","1","-","-","-","-","-","634","-"
"2505600","Diamante (PB)","Total","15 a 17 anos","444","16","4","9","6","-","-","-","-","-","-","-","409","-"
"2505600","Diamante (PB)","Total","18 ou 19 anos","290","10","6","32","15","1","1","-","-","-","-","-","225","-"
"2505600","Diamante (PB)","Total","20 a 24 anos","661","45","36","84","67","8","1","-","-","-","-","-","420","-"
"2505600","Diamante (PB)","Total","25 a 29 anos","546","88","48","103","57","5","4","-","-","-","-","1","240","-"
"2505600","Diamante (PB)","Total","30 a 34 anos","488","80","61","92","37","14","8","1","-","-","-","-","195","-"
"2505600","Diamante (PB)","Total","35 a 39 anos","410","74","53","77","33","14","2","-","-","-","-","-","157","-"
"2505600","Diamante (PB)","Total","40 a 44 anos","388","69","42","78","36","17","5","3","-","1","-","-","137","-"
"2505600","Diamante (PB)","Total","45 a 49 anos","318","57","17","76","41","13","5","1","-","-","-","-","108","-"
"2505600","Diamante (PB)","Total","50 a 54 anos","297","57","14","71","24","6","6","1","1","-","-","-","117","-"
"2505600","Diamante (PB)","Total","55 a 59 anos","260","14","9","113","26","5","3","-","-","-","-","-","90","-"
"2505600","Diamante (PB)","Total","60 a 69 anos","401","3","3","297","43","8","3","2","-","-","-","1","41","-"
"2505600","Diamante (PB)","Total","70 anos ou mais","378","-","-","332","34","2","2","1","-","-","-","-","7","-"
"2505709","Dona Inês (PB)","Total","10 a 14 anos","1236","53","7","12","1","-","-","-","-","-","-","-","1163","-"
"2505709","Dona Inês (PB)","Total","15 a 19 anos","1115","79","38","46","10","-","-","-","-","-","-","-","942","-"
"2505709","Dona Inês (PB)","Total","15 a 17 anos","691","40","13","7","2","-","-","-","-","-","-","-","629","-"
"2505709","Dona Inês (PB)","Total","18 ou 19 anos","424","39","25","39","8","-","-","-","-","-","-","-","313","-"
"2505709","Dona Inês (PB)","Total","20 a 24 anos","875","144","102","120","24","1","2","1","-","-","-","-","481","-"
"2505709","Dona Inês (PB)","Total","25 a 29 anos","754","201","117","138","26","3","3","-","-","-","-","-","266","-"
"2505709","Dona Inês (PB)","Total","30 a 34 anos","701","134","169","140","36","6","9","1","-","-","-","-","206","-"
"2505709","Dona Inês (PB)","Total","35 a 39 anos","628","137","135","121","23","16","5","4","-","-","-","-","187","-"
"2505709","Dona Inês (PB)","Total","40 a 44 anos","552","122","108","113","35","6","6","1","1","-","-","-","160","-"
"2505709","Dona Inês (PB)","Total","45 a 49 anos","488","113","65","106","34","10","9","4","1","-","-","-","146","-"
"2505709","Dona Inês (PB)","Total","50 a 54 anos","412","120","39","95","16","9","2","3","1","-","-","-","127","-"
"2505709","Dona Inês (PB)","Total","55 a 59 anos","354","33","20","153","32","5","4","1","-","-","-","-","106","-"
"2505709","Dona Inês (PB)","Total","60 a 69 anos","736","15","6","579","49","5","7","4","-","1","-","-","70","-"
"2505709","Dona Inês (PB)","Total","70 anos ou mais","788","4","10","632","111","7","1","-","-","-","-","-","23","-"
"2505808","Duas Estradas (PB)","Total","10 a 14 anos","383","23","2","3","-","-","-","-","-","-","-","-","355","-"
"2505808","Duas Estradas (PB)","Total","15 a 19 anos","369","33","8","11","2","-","-","-","-","-","-","-","315","-"
"2505808","Duas Estradas (PB)","Total","15 a 17 anos","231","17","4","4","-","-","-","-","-","-","-","-","206","-"
"2505808","Duas Estradas (PB)","Total","18 ou 19 anos","138","16","4","7","2","-","-","-","-","-","-","-","109","-"
"2505808","Duas Estradas (PB)","Total","20 a 24 anos","292","36","20","49","14","3","-","-","-","-","-","-","170","-"
"2505808","Duas Estradas (PB)","Total","25 a 29 anos","271","36","36","49","18","6","4","3","-","-","-","-","119","-"
"2505808","Duas Estradas (PB)","Total","30 a 34 anos","220","39","29","38","22","2","4","1","-","-","-","-","85","-"
"2505808","Duas Estradas (PB)","Total","35 a 39 anos","209","32","37","46","12","13","4","1","-","-","-","-","64","-"
"2505808","Duas Estradas (PB)","Total","40 a 44 anos","232","47","36","52","23","11","4","2","-","-","-","1","56","-"
"2505808","Duas Estradas (PB)","Total","45 a 49 anos","194","42","20","41","23","5","3","2","-","-","-","-","58","-"
"2505808","Duas Estradas (PB)","Total","50 a 54 anos","143","30","7","39","12","3","6","2","-","-","-","-","44","-"
"2505808","Duas Estradas (PB)","Total","55 a 59 anos","133","9","5","65","14","4","3","-","-","-","-","-","33","-"
"2505808","Duas Estradas (PB)","Total","60 a 69 anos","290","5","4","215","34","3","-","1","-","-","-","-","28","-"
"2505808","Duas Estradas (PB)","Total","70 anos ou mais","309","-","4","264","30","7","1","-","-","-","-","-","3","-"
"2505907","Emas (PB)","Total","10 a 14 anos","358","5","2","5","1","-","-","-","-","-","-","-","345","-"
"2505907","Emas (PB)","Total","15 a 19 anos","288","26","13","12","2","-","-","-","-","-","-","-","235","-"
"2505907","Emas (PB)","Total","15 a 17 anos","189","11","3","7","1","-","-","-","-","-","-","-","167","-"
"2505907","Emas (PB)","Total","18 ou 19 anos","99","15","10","5","1","-","-","-","-","-","-","-","68","-"
"2505907","Emas (PB)","Total","20 a 24 anos","323","44","27","80","6","1","1","-","-","-","-","-","164","-"
"2505907","Emas (PB)","Total","25 a 29 anos","305","58","38","81","11","2","2","1","-","-","-","-","112","-"
"2505907","Emas (PB)","Total","30 a 34 anos","275","39","44","91","25","5","3","-","-","-","-","-","68","-"
"2505907","Emas (PB)","Total","35 a 39 anos","208","33","20","82","27","3","2","-","-","-","-","-","41","-"
"2505907","Emas (PB)","Total","40 a 44 anos","190","32","27","65","26","3","2","2","1","-","-","-","32","-"
"2505907","Emas (PB)","Total","45 a 49 anos","138","21","17","50","14","1","2","1","-","-","-","-","32","-"
"2505907","Emas (PB)","Total","50 a 54 anos","117","20","8","43","10","3","4","1","-","1","-","-","27","-"
"2505907","Emas (PB)","Total","55 a 59 anos","132","8","5","72","16","3","3","1","-","-","-","-","24","-"
"2505907","Emas (PB)","Total","60 a 69 anos","189","6","4","147","18","5","1","1","-","-","-","1","6","-"
"2505907","Emas (PB)","Total","70 anos ou mais","175","2","-","135","31","2","-","-","1","-","-","-","4","-"
"2506004","Esperança (PB)","Total","10 a 14 anos","2985","131","15","30","3","-","-","-","-","-","-","-","2806","-"
"2506004","Esperança (PB)","Total","15 a 19 anos","2759","147","116","213","25","-","-","-","-","-","-","-","2258","-"
"2506004","Esperança (PB)","Total","15 a 17 anos","1647","98","48","39","4","-","-","-","-","-","-","-","1458","-"
"2506004","Esperança (PB)","Total","18 ou 19 anos","1112","49","68","174","21","-","-","-","-","-","-","-","800","-"
"2506004","Esperança (PB)","Total","20 a 24 anos","2769","186","206","756","155","26","12","2","-","-","-","-","1426","-"
"2506004","Esperança (PB)","Total","25 a 29 anos","2626","292","276","752","275","54","43","18","-","-","-","-","916","-"
"2506004","Esperança (PB)","Total","30 a 34 anos","2464","272","352","716","271","40","38","26","-","2","1","-","746","-"
"2506004","Esperança (PB)","Total","35 a 39 anos","1996","262","298","577","211","52","28","23","1","-","1","-","543","-"
"2506004","Esperança (PB)","Total","40 a 44 anos","1941","267","216","546","198","75","42","26","3","2","-","-","566","-"
"2506004","Esperança (PB)","Total","45 a 49 anos","1682","204","153","474","183","52","40","26","2","1","-","-","547","-"
"2506004","Esperança (PB)","Total","50 a 54 anos","1324","146","103","393","157","32","41","22","2","3","-","1","424","-"
"2506004","Esperança (PB)","Total","55 a 59 anos","1142","74","79","467","132","35","31","18","1","1","2","1","301","-"
"2506004","Esperança (PB)","Total","60 a 69 anos","1979","39","40","1338","230","46","33","26","1","4","1","2","219","-"
"2506004","Esperança (PB)","Total","70 anos ou mais","2141","-","7","1662","298","40","31","14","7","2","4","1","75","-"
"2506103","Fagundes (PB)","Total","10 a 14 anos","1208","47","16","9","1","-","-","-","-","-","-","-","1135","-"
"2506103","Fagundes (PB)","Total","15 a 19 anos","1261","80","35","51","5","-","-","-","-","-","-","-","1090","-"
"2506103","Fagundes (PB)","Total","15 a 17 anos","744","41","16","13","1","-","-","-","-","-","-","-","673","-"
"2506103","Fagundes (PB)","Total","18 ou 19 anos","517","39","19","38","4","-","-","-","-","-","-","-","417","-"
"2506103","Fagundes (PB)","Total","20 a 24 anos","915","151","76","160","29","1","1","-","1","-","-","-","496","-"
"2506103","Fagundes (PB)","Total","25 a 29 anos","827","161","109","182","57","4","4","2","-","-","-","-","308","-"
"2506103","Fagundes (PB)","Total","30 a 34 anos","677","132","156","132","42","8","7","1","-","-","-","-","199","-"
"2506103","Fagundes (PB)","Total","35 a 39 anos","644","114","125","171","62","13","4","3","-","-","-","-","152","-"
"2506103","Fagundes (PB)","Total","40 a 44 anos","681","158","111","148","64","19","8","4","-","-","-","-","169","-"
"2506103","Fagundes (PB)","Total","45 a 49 anos","546","126","59","122","41","13","18","5","-","1","-","-","161","-"
"2506103","Fagundes (PB)","Total","50 a 54 anos","489","121","53","119","44","8","9","3","-","1","1","1","129","-"
"2506103","Fagundes (PB)","Total","55 a 59 anos","508","47","19","222","61","9","4","2","-","-","-","-","144","-"
"2506103","Fagundes (PB)","Total","60 a 69 anos","850","16","9","646","93","17","8","1","1","-","-","-","59","-"
"2506103","Fagundes (PB)","Total","70 anos ou mais","807","2","-","626","149","8","7","4","-","-","-","-","11","-"
"2506202","Frei Martinho (PB)","Total","10 a 14 anos","242","17","2","4","1","-","-","-","-","-","-","-","218","-"
"2506202","Frei Martinho (PB)","Total","15 a 19 anos","215","25","10","17","4","-","-","-","-","-","-","-","159","-"
"2506202","Frei Martinho (PB)","Total","15 a 17 anos","132","19","5","7","1","-","-","-","-","-","-","-","100","-"
"2506202","Frei Martinho (PB)","Total","18 ou 19 anos","83","6","5","10","3","-","-","-","-","-","-","-","59","-"
"2506202","Frei Martinho (PB)","Total","20 a 24 anos","253","45","30","45","10","8","1","-","-","1","-","-","113","-"
"2506202","Frei Martinho (PB)","Total","25 a 29 anos","243","53","30","60","27","2","3","-","-","-","-","-","68","-"
"2506202","Frei Martinho (PB)","Total","30 a 34 anos","213","43","43","62","14","1","1","-","-","-","-","-","49","-"
"2506202","Frei Martinho (PB)","Total","35 a 39 anos","170","44","23","52","13","4","2","-","-","1","-","-","31","-"
"2506202","Frei Martinho (PB)","Total","40 a 44 anos","178","44","17","54","18","4","2","-","-","-","-","-","39","-"
"2506202","Frei Martinho (PB)","Total","45 a 49 anos","181","30","24","57","19","8","5","1","-","-","1","1","35","-"
"2506202","Frei Martinho (PB)","Total","50 a 54 anos","161","32","14","51","15","1","1","1","-","-","-","1","45","-"
"2506202","Frei Martinho (PB)","Total","55 a 59 anos","124","7","6","66","14","5","1","-","-","-","-","-","25","-"
"2506202","Frei Martinho (PB)","Total","60 a 69 anos","250","4","3","189","31","5","5","-","-","-","-","-","13","-"
"2506202","Frei Martinho (PB)","Total","70 anos ou mais","302","1","1","242","49","5","1","1","-","-","-","-","2","-"
"2506251","Gado Bravo (PB)","Total","10 a 14 anos","943","7","6","5","-","-","-","-","-","-","-","-","925","-"
"2506251","Gado Bravo (PB)","Total","15 a 19 anos","958","35","20","19","3","-","-","-","-","-","-","-","881","-"
"2506251","Gado Bravo (PB)","Total","15 a 17 anos","595","18","3","4","-","-","-","-","-","-","-","-","570","-"
"2506251","Gado Bravo (PB)","Total","18 ou 19 anos","363","17","17","15","3","-","-","-","-","-","-","-","311","-"
"2506251","Gado Bravo (PB)","Total","20 a 24 anos","720","73","34","90","11","4","-","-","-","-","-","-","508","-"
"2506251","Gado Bravo (PB)","Total","25 a 29 anos","601","104","59","106","19","4","-","1","-","-","-","-","308","-"
"2506251","Gado Bravo (PB)","Total","30 a 34 anos","513","109","84","91","39","4","3","-","-","-","-","-","183","-"
"2506251","Gado Bravo (PB)","Total","35 a 39 anos","489","79","84","110","34","4","4","2","-","-","-","-","172","-"
"2506251","Gado Bravo (PB)","Total","40 a 44 anos","507","100","87","91","23","7","3","2","-","1","-","-","193","-"
"2506251","Gado Bravo (PB)","Total","45 a 49 anos","400","95","60","80","23","6","5","3","-","-","-","-","128","-"
"2506251","Gado Bravo (PB)","Total","50 a 54 anos","348","76","44","90","18","3","1","-","-","-","-","-","116","-"
"2506251","Gado Bravo (PB)","Total","55 a 59 anos","356","39","28","159","23","7","1","1","-","-","-","-","98","-"
"2506251","Gado Bravo (PB)","Total","60 a 69 anos","571","8","5","451","59","3","1","-","-","-","1","-","43","-"
"2506251","Gado Bravo (PB)","Total","70 anos ou mais","540","2","-","448","77","6","-","1","-","-","-","-","6","-"
"2506301","Guarabira (PB)","Total","10 a 14 anos","5008","240","32","43","5","-","-","-","-","-","-","-","4688","-"
"2506301","Guarabira (PB)","Total","15 a 19 anos","5102","297","187","330","39","1","3","1","-","-","1","-","4243","-"
"2506301","Guarabira (PB)","Total","15 a 17 anos","3167","189","85","87","12","-","-","1","-","-","-","-","2793","-"
"2506301","Guarabira (PB)","Total","18 ou 19 anos","1935","108","102","243","27","1","3","-","-","-","1","-","1450","-"
"2506301","Guarabira (PB)","Total","20 a 24 anos","5114","241","285","1588","366","93","41","18","1","1","-","-","2480","-"
"2506301","Guarabira (PB)","Total","25 a 29 anos","5049","247","330","1803","662","184","129","60","3","2","1","1","1627","-"
"2506301","Guarabira (PB)","Total","30 a 34 anos","4609","267","335","1630","647","201","114","76","7","1","1","1","1329","-"
"2506301","Guarabira (PB)","Total","35 a 39 anos","4090","287","328","1366","615","185","123","77","10","6","5","4","1084","-"
"2506301","Guarabira (PB)","Total","40 a 44 anos","3757","244","289","1181","567","206","174","92","5","4","4","1","990","-"
"2506301","Guarabira (PB)","Total","45 a 49 anos","3010","210","181","934","449","164","157","92","14","3","2","2","802","-"
"2506301","Guarabira (PB)","Total","50 a 54 anos","2465","166","155","827","325","104","117","112","10","8","3","1","637","-"
"2506301","Guarabira (PB)","Total","55 a 59 anos","1934","115","97","766","201","92","65","60","12","5","2","5","514","-"
"2506301","Guarabira (PB)","Total","60 a 69 anos","3229","83","61","1944","334","105","107","62","10","13","7","5","498","-"
"2506301","Guarabira (PB)","Total","70 anos ou mais","3403","6","10","2677","374","81","63","42","4","8","2","2","134","-"
"2506400","Gurinhém (PB)","Total","10 a 14 anos","1412","57","5","8","-","-","-","-","-","-","-","-","1342","-"
"2506400","Gurinhém (PB)","Total","15 a 19 anos","1380","75","31","67","9","2","-","-","-","-","-","-","1196","-"
"2506400","Gurinhém (PB)","Total","15 a 17 anos","875","43","12","13","1","-","-","-","-","-","-","-","806","-"
"2506400","Gurinhém (PB)","Total","18 ou 19 anos","505","32","19","54","8","2","-","-","-","-","-","-","390","-"
"2506400","Gurinhém (PB)","Total","20 a 24 anos","1160","111","66","266","45","3","1","-","-","-","-","-","668","-"
"2506400","Gurinhém (PB)","Total","25 a 29 anos","1130","144","84","297","83","5","2","-","-","-","-","-","515","-"
"2506400","Gurinhém (PB)","Total","30 a 34 anos","1071","137","104","354","89","10","8","3","-","-","-","-","366","-"
"2506400","Gurinhém (PB)","Total","35 a 39 anos","956","173","100","271","74","19","11","4","-","-","-","-","304","-"
"2506400","Gurinhém (PB)","Total","40 a 44 anos","893","139","79","271","84","15","7","2","-","-","-","-","296","-"
"2506400","Gurinhém (PB)","Total","45 a 49 anos","715","154","47","181","60","15","9","4","-","-","-","-","245","-"
"2506400","Gurinhém (PB)","Total","50 a 54 anos","555","93","29","142","39","10","18","5","-","-","-","-","219","-"
"2506400","Gurinhém (PB)","Total","55 a 59 anos","471","37","12","251","47","9","5","-","-","-","-","-","110","-"
"2506400","Gurinhém (PB)","Total","60 a 69 anos","902","4","8","704","103","13","9","1","-","-","1","-","59","-"
"2506400","Gurinhém (PB)","Total","70 anos ou mais","903","-","1","739","144","6","4","2","-","-","-","-","7","-"
"2506509","Gurjão (PB)","Total","10 a 14 anos","294","58","1","5","-","-","-","-","-","-","-","-","230","-"
"2506509","Gurjão (PB)","Total","15 a 19 anos","276","36","13","10","2","-","-","-","-","-","-","-","215","-"
"2506509","Gurjão (PB)","Total","15 a 17 anos","162","25","4","1","-","-","-","-","-","-","-","-","132","-"
"2506509","Gurjão (PB)","Total","18 ou 19 anos","114","11","9","9","2","-","-","-","-","-","-","-","83","-"
"2506509","Gurjão (PB)","Total","20 a 24 anos","313","34","25","66","5","4","-","-","-","-","-","-","179","-"
"2506509","Gurjão (PB)","Total","25 a 29 anos","217","37","22","57","17","5","2","-","-","-","-","-","77","-"
"2506509","Gurjão (PB)","Total","30 a 34 anos","216","30","26","71","29","3","4","-","-","-","-","-","53","-"
"2506509","Gurjão (PB)","Total","35 a 39 anos","215","28","28","67","24","8","4","2","-","-","-","-","54","-"
"2506509","Gurjão (PB)","Total","40 a 44 anos","207","33","21","70","19","1","7","1","-","-","-","-","55","-"
"2506509","Gurjão (PB)","Total","45 a 49 anos","213","25","19","84","17","6","3","2","-","-","-","-","57","-"
"2506509","Gurjão (PB)","Total","50 a 54 anos","151","18","13","48","14","9","3","2","1","-","-","-","43","-"
"2506509","Gurjão (PB)","Total","55 a 59 anos","138","8","12","70","11","3","4","1","-","-","-","-","29","-"
"2506509","Gurjão (PB)","Total","60 a 69 anos","236","4","6","176","29","4","6","1","-","1","-","-","9","-"
"2506509","Gurjão (PB)","Total","70 anos ou mais","221","-","-","173","34","4","7","1","-","-","-","-","2","-"
"2506608","Ibiara (PB)","Total","10 a 14 anos","579","17","4","7","1","-","-","-","-","-","-","-","550","-"
"2506608","Ibiara (PB)","Total","15 a 19 anos","566","27","9","26","6","-","-","-","-","-","-","-","498","-"
"2506608","Ibiara (PB)","Total","15 a 17 anos","358","17","5","11","-","-","-","-","-","-","-","-","325","-"
"2506608","Ibiara (PB)","Total","18 ou 19 anos","208","10","4","15","6","-","-","-","-","-","-","-","173","-"
"2506608","Ibiara (PB)","Total","20 a 24 anos","495","87","25","60","13","-","1","-","-","-","-","-","309","-"
"2506608","Ibiara (PB)","Total","25 a 29 anos","465","97","47","92","20","5","3","3","-","-","-","-","198","-"
"2506608","Ibiara (PB)","Total","30 a 34 anos","394","94","59","74","16","8","6","1","-","-","-","-","136","-"
"2506608","Ibiara (PB)","Total","35 a 39 anos","431","100","61","81","27","5","7","1","-","-","-","-","149","-"
"2506608","Ibiara (PB)","Total","40 a 44 anos","341","107","34","55","32","11","3","3","-","-","-","-","96","-"
"2506608","Ibiara (PB)","Total","45 a 49 anos","361","77","27","67","27","15","5","5","-","1","1","-","136","-"
"2506608","Ibiara (PB)","Total","50 a 54 anos","303","72","19","68","22","6","7","3","-","-","-","-","106","-"
"2506608","Ibiara (PB)","Total","55 a 59 anos","264","27","5","113","33","7","2","1","-","-","-","-","76","-"
"2506608","Ibiara (PB)","Total","60 a 69 anos","484","7","3","358","78","11","4","5","-","-","-","-","18","-"
"2506608","Ibiara (PB)","Total","70 anos ou mais","454","-","1","358","73","7","2","4","-","-","-","-","9","-"
"2506707","Imaculada (PB)","Total","10 a 14 anos","1388","51","3","5","1","-","-","-","-","-","-","-","1328","-"
"2506707","Imaculada (PB)","Total","15 a 19 anos","1145","95","22","61","28","1","1","-","-","-","-","-","937","-"
"2506707","Imaculada (PB)","Total","15 a 17 anos","707","55","14","24","4","-","-","-","-","-","-","-","610","-"
"2506707","Imaculada (PB)","Total","18 ou 19 anos","438","40","8","37","24","1","1","-","-","-","-","-","327","-"
"2506707","Imaculada (PB)","Total","20 a 24 anos","1093","198","73","167","77","11","3","-","-","-","-","-","564","-"
"2506707","Imaculada (PB)","Total","25 a 29 anos","862","195","114","148","62","9","6","1","1","-","-","-","326","-"
