"Tabela 3219 - Domicílios particulares permanentes, por número de moradores, segundo a situação do domicílio, o tipo de domicílio, a condição de ocupação e a existência de banheiro ou sanitário e esgotamento sanitário"
"Variável - Domicílios particulares permanentes (Unidades)"
"Cód.","Bairro","Condição de ocupação do domicílio","Existência de banheiro ou sanitário e esgotamento sanitário","Ano x Número de moradores x Situação do domicílio x Tipo de domicílio"
"Cód.","Bairro","Condição de ocupação do domicílio","Existência de banheiro ou sanitário e esgotamento sanitário","2010"
"Cód.","Bairro","Condição de ocupação do domicílio","Existência de banheiro ou sanitário e esgotamento sanitário","Total","1 morador","2 moradores","3 moradores","4 moradores","5 moradores","6 moradores","7 moradores","8 moradores","9 moradores","10 moradores","11 moradores","12 moradores","13 moradores","14 moradores ou mais"
"Cód.","Bairro","Condição de ocupação do domicílio","Existência de banheiro ou sanitário e esgotamento sanitário","Total","Total","Total","Total","Total","Total","Total","Total","Total","Total","Total","Total","Total","Total","Total"
"Cód.","Bairro","Condição de ocupação do domicílio","Existência de banheiro ou sanitário e esgotamento sanitário","Total","Total","Total","Total","Total","Total","Total","Total","Total","Total","Total","Total","Total","Total","Total"
"4208906018","Chico de Paulo - Jaraguá do Sul (SC)","Total","Total","1167","91","269","356","284","110","37","13","4","3","-","-","-","-","-"
"4208906019","Vila Lenzi - Jaraguá do Sul (SC)","Total","Total","1938","170","493","551","437","193","58","19","11","3","1","1","1","-","-"
"4208906020","Nova Brasília - Jaraguá do Sul (SC)","Total","Total","1114","198","312","292","199","78","22","7","4","2","-","-","-","-","-"
"4208906021","Jaraguá Esquerdo - Jaraguá do Sul (SC)","Total","Total","1713","141","475","472","416","131","50","16","4","4","3","-","-","1","-"
"4208906022","São Luís - Jaraguá do Sul (SC)","Total","Total","1270","91","299","352","341","118","45","14","4","3","1","2","-","-","-"
"4208906023","Tifa Martins - Jaraguá do Sul (SC)","Total","Total","2351","153","498","692","580","273","99","36","12","5","-","2","-","1","-"
"4208906024","Parque Malwee - Jaraguá do Sul (SC)","Total","Total","112","9","22","38","30","12","1","-","-","-","-","-","-","-","-"
"4208906025","Tifa Monos - Jaraguá do Sul (SC)","Total","Total","154","15","37","37","38","14","7","3","1","2","-","-","-","-","-"
"4208906026","Nereu Ramos - Jaraguá do Sul (SC)","Total","Total","834","82","205","246","189","85","19","8","-","-","-","-","-","-","-"
"4208906027","Rio Cerro I - Jaraguá do Sul (SC)","Total","Total","401","33","90","103","95","45","24","8","2","1","-","-","-","-","-"
"4208906028","Rio Cerro II - Jaraguá do Sul (SC)","Total","Total","78","10","16","17","20","8","3","3","1","-","-","-","-","-","-"
"4208906029","Rio da Luz - Jaraguá do Sul (SC)","Total","Total","787","47","150","216","187","110","42","22","12","-","-","1","-","-","-"
"4208906030","Ribeirão do Cavalo - Jaraguá do Sul (SC)","Total","Total","270","15","62","75","69","30","14","3","-","1","-","-","1","-","-"
"4208906031","Braço do Ribeirão Cavalo - Jaraguá do Sul (SC)","Total","Total","380","37","71","105","97","44","17","7","1","1","-","-","-","-","-"
"4208906032","Santo Antônio - Jaraguá do Sul (SC)","Total","Total","868","62","156","260","206","102","50","14","9","-","5","2","-","1","1"
"4208906033","Três Rios do Norte - Jaraguá do Sul (SC)","Total","Total","1089","59","205","320","277","150","41","26","5","3","2","1","-","-","-"
"4208906034","Do Molha - Jaraguá do Sul (SC)","Total","Total","277","28","56","80","74","27","7","4","1","-","-","-","-","-","-"
"4208906035","Jaraguá 84 - Jaraguá do Sul (SC)","Total","Total","471","24","92","114","113","58","42","16","5","5","1","1","-","-","-"
"4208906036","Águas Claras - Jaraguá do Sul (SC)","Total","Total","233","20","59","67","48","22","10","3","2","2","-","-","-","-","-"
"4208906037","Boa Vista - Jaraguá do Sul (SC)","Total","Total","148","7","31","37","31","19","17","1","2","3","-","-","-","-","-"
"4209102001","Nova Brasília - Joinville (SC)","Total","Total","3862","305","887","1059","949","415","142","63","23","5","7","4","1","-","2"
"4209102002","São Marcos - Joinville (SC)","Total","Total","842","79","226","214","204","78","26","10","3","-","2","-","-","-","-"
"4209102003","Vila Nova - Joinville (SC)","Total","Total","6753","522","1503","2053","1627","689","236","73","33","12","3","1","-","1","-"
"4209102004","Glória - Joinville (SC)","Total","Total","3579","502","1049","948","767","227","65","14","3","4","-","-","-","-","-"
"4209102005","Costa e Silva - Joinville (SC)","Total","Total","9160","1042","2557","2536","2023","688","193","75","26","12","7","-","-","-","1"
"4209102006","Santo Antônio - Joinville (SC)","Total","Total","2457","427","831","588","440","128","28","9","4","-","2","-","-","-","-"
"4209102007","América - Joinville (SC)","Total","Total","4248","738","1359","1152","759","189","38","9","2","1","1","-","-","-","-"
"4209102008","Centro - Joinville (SC)","Total","Total","2108","602","689","424","316","55","15","4","1","1","-","-","1","-","-"
"4209102009","Atiradores - Joinville (SC)","Total","Total","1825","291","556","487","370","91","20","6","3","1","-","-","-","-","-"
"4209102010","Anita Garibaldi - Joinville (SC)","Total","Total","2925","525","871","720","561","167","45","19","10","5","2","-","-","-","-"
"4209102011","Floresta - Joinville (SC)","Total","Total","5915","688","1629","1640","1214","462","176","55","22","15","3","4","3","2","2"
"4209102012","Santa Catarina - Joinville (SC)","Total","Total","2817","207","603","835","693","274","125","46","18","10","1","1","3","1","-"
"4209102013","Itinga - Joinville (SC)","Total","Total","1881","154","384","517","467","229","81","26","12","6","3","1","1","-","-"
"4209102014","Itaum - Joinville (SC)","Total","Total","4559","542","1143","1179","1004","410","191","50","27","6","5","1","-","-","1"
"4209102015","Jarivatuba - Joinville (SC)","Total","Total","3712","304","840","1032","882","400","144","63","29","12","5","1","-","-","-"
"4209102016","Fátima - Joinville (SC)","Total","Total","4243","497","900","1105","915","483","189","89","34","15","10","4","2","-","-"
"4209102017","Guanabara - Joinville (SC)","Total","Total","3636","382","925","1020","819","311","107","35","23","7","5","1","-","1","-"
"4209102018","Bucarein - Joinville (SC)","Total","Total","1983","398","604","473","344","116","24","15","7","1","-","-","1","-","-"
"4209102019","Boa Vista - Joinville (SC)","Total","Total","5376","684","1346","1454","1117","484","170","77","25","9","4","3","2","-","1"
"4209102020","Saguaçu - Joinville (SC)","Total","Total","4615","702","1344","1225","940","291","79","21","8","5","-","-","-","-","-"
"4209102021","Iririu - Joinville (SC)","Total","Total","7178","715","1914","2008","1579","581","241","87","29","14","4","4","-","-","2"
"4209102022","Bom Retiro - Joinville (SC)","Total","Total","4060","768","1192","1007","707","262","75","27","16","4","1","-","-","-","1"
"4209102023","Aventureiro - Joinville (SC)","Total","Total","10585","806","2269","3118","2740","1080","357","125","49","26","6","4","2","1","2"
"4209102024","Jardim Sofia - Joinville (SC)","Total","Total","1293","144","281","343","304","139","58","12","5","3","1","-","2","-","1"
"4209102025","Morro do Meio - Joinville (SC)","Total","Total","2418","156","431","721","575","309","117","57","24","15","4","5","1","2","1"
"4209102026","Zona Industrial 1 - Joinville (SC)","Total","Total","927","110","215","238","189","101","40","17","5","8","3","1","-","-","-"
"4209102027","Pirabeiraba - Joinville (SC)","Total","Total","1272","120","316","323","309","140","36","13","9","2","3","1","-","-","-"
"4209102029","Rio Bonito - Joinville (SC)","Total","Total","1751","109","331","460","474","214","88","47","15","6","3","2","1","1","-"
"4209102030","Jardim-Iririú - Joinville (SC)","Total","Total","6706","512","1400","1913","1633","721","306","135","47","27","6","3","-","2","1"
"4209102031","Comasa - Joinville (SC)","Total","Total","5869","562","1292","1609","1264","664","288","104","44","26","4","5","5","1","1"
"4209102032","Adhemar Garcia - Joinville (SC)","Total","Total","2743","203","584","798","634","317","125","49","17","8","6","1","1","-","-"
"4209102033","Paranaguá-Mirim - Joinville (SC)","Total","Total","7797","511","1489","2157","1860","1003","454","170","81","49","8","10","-","3","2"
"4209102034","João Costa - Joinville (SC)","Total","Total","3769","284","808","1100","941","401","144","50","21","12","5","1","1","1","-"
"4209102035","Boehmerwaldt - Joinville (SC)","Total","Total","4846","394","984","1394","1217","527","213","77","23","13","3","-","-","-","1"
"4209102036","Petrópolis - Joinville (SC)","Total","Total","3982","310","878","1123","955","425","162","70","34","14","5","4","1","1","-"
"4209102037","Espinheiros - Joinville (SC)","Total","Total","2821","193","532","844","748","323","106","46","18","6","2","1","-","-","2"
"4209102038","Jardim Paraíso - Joinville (SC)","Total","Total","4736","324","901","1314","1124","582","287","117","46","21","12","5","1","1","1"
"4209102039","Vila Cubatão - Joinville (SC)","Total","Total","263","14","54","67","69","34","17","5","-","3","-","-","-","-","-"
"4209102040","Zona Industrial 2 - Joinville (SC)","Total","Total","14","-","5","4","3","2","-","-","-","-","-","-","-","-","-"
"4209102044","Parque Guaraní - Joinville (SC)","Total","Total","2689","153","497","794","690","347","130","45","21","6","3","2","-","-","1"
"4209102045","Ulysses Guimarães - Joinville (SC)","Total","Total","2589","195","407","722","654","335","149","75","28","15","7","1","1","-","-"
"4209102046","Dona Francisca - Joinville (SC)","Total","Total","172","16","59","30","45","16","2","2","1","-","1","-","-","-","-"
"4209102047","Profipo - Joinville (SC)","Total","Total","312","23","64","90","84","32","14","5","-","-","-","-","-","-","-"
"4209300001","Centro - Lages (SC)","Total","Total","4976","946","1620","1226","864","237","61","17","4","-","1","-","-","-","-"
"4209300002","Da Brusque - Lages (SC)","Total","Total","700","109","190","188","139","48","15","4","6","-","-","1","-","-","-"
"4209300003","Santa Rita - Lages (SC)","Total","Total","696","102","204","177","139","49","16","5","4","-","-","-","-","-","-"
"4209300004","Do Triângulo - Lages (SC)","Total","Total","360","42","74","95","82","38","18","6","2","1","1","-","-","1","-"
"4209300005","Copacabana - Lages (SC)","Total","Total","1577","199","398","465","349","112","37","11","3","2","1","-","-","-","-"
"4209300006","Ipiranga - Lages (SC)","Total","Total","317","31","76","87","68","34","10","4","3","2","1","-","1","-","-"
"4209300007","Beatriz - Lages (SC)","Total","Total","174","19","46","44","44","16","4","1","-","-","-","-","-","-","-"
"4209300008","São Pedro - Lages (SC)","Total","Total","315","29","69","83","75","30","14","7","6","1","-","-","1","-","-"
"4209300009","Morro do Posto - Lages (SC)","Total","Total","459","56","123","112","81","52","20","11","3","1","-","-","-","-","-"
"4209300010","Vila Comboni - Lages (SC)","Total","Total","159","12","38","51","38","11","5","3","1","-","-","-","-","-","-"
"4209300011","Guadalupe - Lages (SC)","Total","Total","557","82","155","136","108","48","23","3","1","-","1","-","-","-","-"
"4209300012","Frei Rogério - Lages (SC)","Total","Total","467","54","102","142","106","39","17","6","1","-","-","-","-","-","-"
"4209300013","Sagrado Coração de Jesus - Lages (SC)","Total","Total","1209","164","287","371","260","92","21","7","6","1","-","-","-","-","-"
"4209300014","Coral - Lages (SC)","Total","Total","1848","347","542","445","361","108","33","8","2","1","1","-","-","-","-"
"4209300015","Caravágio - Lages (SC)","Total","Total","777","71","190","224","163","82","35","6","2","1","1","-","2","-","-"
"4209300016","São Cristóvão - Lages (SC)","Total","Total","1493","234","374","432","289","110","33","11","8","2","-","-","-","-","-"
"4209300017","Universitário - Lages (SC)","Total","Total","1367","177","334","378","276","127","45","23","5","1","1","-","-","-","-"
"4209300018","Vila Nova - Lages (SC)","Total","Total","1167","150","291","344","230","97","31","16","3","2","2","-","1","-","-"
"4209300019","Santa Helena - Lages (SC)","Total","Total","2751","306","603","764","630","273","108","36","20","6","2","2","-","-","1"
"4209300020","Petrópolis - Lages (SC)","Total","Total","1500","155","337","401","353","144","65","25","9","6","3","2","-","-","-"
"4209300021","São Francisco - Lages (SC)","Total","Total","333","27","85","87","74","39","9","5","4","1","1","1","-","-","-"
"4209300022","São Paulo - Lages (SC)","Total","Total","186","19","40","54","42","22","7","-","1","1","-","-","-","-","-"
"4209300023","Passo Fundo - Lages (SC)","Total","Total","322","22","62","81","68","43","25","11","4","3","1","2","-","-","-"
"4209300024","Vila Maria - Lages (SC)","Total","Total","409","39","71","108","78","67","20","16","5","4","-","-","1","-","-"
"4209300025","Maria Luiza - Lages (SC)","Total","Total","425","43","96","110","92","54","8","8","9","3","1","-","1","-","-"
"4209300026","Conta Dinheiro - Lages (SC)","Total","Total","1379","182","343","378","286","113","43","11","12","4","5","2","-","-","-"
"4209300027","Gethal - Lages (SC)","Total","Total","576","62","135","167","118","51","28","6","7","-","-","1","1","-","-"
"4209300028","Dom Daniel - Lages (SC)","Total","Total","229","23","38","71","49","27","13","4","2","-","1","-","1","-","-"
"4209300029","Santa Maria - Lages (SC)","Total","Total","688","80","183","186","142","66","24","5","2","-","-","-","-","-","-"
"4209300030","Ponte Grande - Lages (SC)","Total","Total","509","43","119","154","131","46","10","3","1","2","-","-","-","-","-"
"4209300031","Ferrovia - Lages (SC)","Total","Total","276","15","50","76","68","36","13","11","6","1","-","-","-","-","-"
"4209300032","Popular - Lages (SC)","Total","Total","822","88","212","243","154","75","27","14","7","2","-","-","-","-","-"
"4209300033","Da Várzea - Lages (SC)","Total","Total","1717","176","325","417","391","220","110","41","22","6","2","3","2","-","2"
"4209300034","Habitação - Lages (SC)","Total","Total","1008","93","165","260","228","138","63","20","20","9","8","2","1","-","1"
"4209300035","Caça e Tiro - Lages (SC)","Total","Total","63","8","18","13","12","7","5","-","-","-","-","-","-","-","-"
"4209300036","Bom Jesus - Lages (SC)","Total","Total","436","44","83","117","92","48","29","12","7","2","2","-","-","-","-"
"4209300037","Morro Grande - Lages (SC)","Total","Total","183","18","28","35","35","32","19","8","4","3","1","-","-","-","-"
"4209300038","Centenário - Lages (SC)","Total","Total","758","66","159","173","183","90","50","20","8","7","1","-","-","-","1"
"4209300039","Santo Antônio - Lages (SC)","Total","Total","547","59","122","123","127","71","27","8","6","2","1","1","-","-","-"
"4209300040","São Luiz - Lages (SC)","Total","Total","473","29","93","135","117","64","24","3","3","4","-","1","-","-","-"
"4209300041","Araucária - Lages (SC)","Total","Total","850","71","186","262","222","74","20","7","4","2","2","-","-","-","-"
"4209300042","Santa Catarina - Lages (SC)","Total","Total","1262","136","237","302","267","166","83","33","20","7","5","3","3","-","-"
"4209300043","Santa Clara - Lages (SC)","Total","Total","330","35","54","109","56","44","23","3","2","1","1","-","2","-","-"
"4209300044","Área Industrial - Lages (SC)","Total","Total","86","3","21","17","23","9","7","2","2","1","-","1","-","-","-"
"4209300045","Promorar - Lages (SC)","Total","Total","923","72","178","237","198","122","68","20","14","10","3","-","1","-","-"
"4209300046","Bela Vista - Lages (SC)","Total","Total","225","28","45","73","49","16","8","4","1","-","-","1","-","-","-"
"4209300047","Santa Cândida - Lages (SC)","Total","Total","229","11","29","64","51","40","15","8","7","4","-","-","-","-","-"
"4209300048","Boqueirão - Lages (SC)","Total","Total","164","16","38","57","32","15","5","-","-","1","-","-","-","-","-"
"4209300049","Jardim das Camélias - Lages (SC)","Total","Total","72","12","16","17","15","7","4","-","-","-","-","1","-","-","-"
"4209300050","Restinga Sêca - Lages (SC)","Total","Total","167","17","37","49","33","14","9","7","1","-","-","-","-","-","-"
"4209300051","Jardim Celina - Lages (SC)","Total","Total","162","12","42","50","34","19","4","1","-","-","-","-","-","-","-"
"4209300052","Pisani - Lages (SC)","Total","Total","64","8","19","18","8","9","1","-","-","1","-","-","-","-","-"
"4209300053","Do Tributo - Lages (SC)","Total","Total","579","56","146","167","115","58","21","14","2","-","-","-","-","-","-"
"4209300054","Guarujá - Lages (SC)","Total","Total","2725","254","585","767","614","299","127","47","22","3","2","2","1","1","1"
"4209300055","São Sebastião - Lages (SC)","Total","Total","362","44","87","103","72","31","15","6","2","1","-","-","1","-","-"
"4209300056","Da Bates - Lages (SC)","Total","Total","229","27","45","74","52","22","5","3","-","1","-","-","-","-","-"
"4209300057","Vila Mariza - Lages (SC)","Total","Total","453","49","87","128","103","41","21","12","6","2","-","3","-","-","1"
"4209300058","Jardim Panorâmico - Lages (SC)","Total","Total","363","29","78","111","94","35","12","3","1","-","-","-","-","-","-"
"4209300059","Da Chapada - Lages (SC)","Total","Total","130","12","24","39","30","12","8","4","1","-","-","-","-","-","-"
"4209300060","Da Penha - Lages (SC)","Total","Total","1439","164","298","369","319","173","68","27","8","6","3","3","1","-","-"
